"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"9934","Cd80","-3.800536e-01","-0.4294976104","-5.018389e+00"," 5.477190e-07"," 1.934102e-06"," 4.127335e+00","Cd80"
"9935","Was","-3.800477e-01","-0.4044453438","-4.840588e+00"," 1.352017e-06"," 2.494828e-06"," 3.256623e+00","Was"
"9936","Chst4","-3.799723e-01","-0.4220478800","-4.975171e+00"," 6.841296e-07"," 2.059902e-06"," 3.912022e+00","Chst4"
"9937","A730090H04Rik","-3.799680e-01","-0.4335895809","-5.028600e+00"," 5.195489e-07"," 1.851930e-06"," 4.176790e+00","A730090H04Rik"
"9938","Adamts7","-3.799621e-01","-0.3749216491","-4.758899e+00"," 2.027341e-06"," 3.486985e-06"," 2.865486e+00","Adamts7"
"9939","Myh7","-3.799621e-01","-0.3365728850","-4.541680e+00"," 5.773932e-06"," 9.038473e-06"," 1.861907e+00","Myh7"
"9940","2310010M20Rik","-3.799621e-01","-0.4281215665","-5.029818e+00"," 5.162837e-07"," 1.841973e-06"," 4.181958e+00","2310010M20Rik"
"9941","AA474331","-3.799611e-01","-0.3955912631","-4.841989e+00"," 1.342583e-06"," 2.481327e-06"," 3.265286e+00","AA474331"
"9942","A530046M15","-3.799610e-01","-0.4048029995","-4.906433e+00"," 9.708874e-07"," 2.072642e-06"," 3.574442e+00","A530046M15"
"9943","Dbndd1","-3.799607e-01","-0.3054932034","-4.506087e+00"," 6.825078e-06"," 1.056424e-05"," 1.704013e+00","Dbndd1"
"9944","Gm19705","-3.799467e-01","-0.2878024862","-4.502982e+00"," 6.924979e-06"," 1.070826e-05"," 1.692294e+00","Gm19705"
"9945","Spata21","-3.799464e-01","-0.4106027284","-4.903118e+00"," 9.873065e-07"," 2.087293e-06"," 3.561372e+00","Spata21"
"9946","Folr2","-3.799386e-01","-0.3959452475","-4.812955e+00"," 1.551694e-06"," 2.780519e-06"," 3.126457e+00","Folr2"
"9947","Pcdha10","-3.799363e-01","-0.3813413673","-4.652620e+00"," 3.402046e-06"," 5.540353e-06"," 2.369225e+00","Pcdha10"
"9948","Dmrtc1a","-3.799336e-01","-0.2817668207","-4.206582e+00"," 2.659348e-05"," 3.850501e-05"," 4.092774e-01","Dmrtc1a"
"9949","Mirlet7c-1","-3.799301e-01","-0.4358513925","-5.060734e+00"," 4.397287e-07"," 1.606261e-06"," 4.337335e+00","Mirlet7c-1"
"9950","Hnrnpul1","-3.799251e-01"," 1.2517660227","-2.879556e+00"," 4.007168e-03"," 5.009334e-03","-4.004137e+00","Hnrnpul1"
"9951","Gm4984","-3.799201e-01","-0.4328864805","-5.061011e+00"," 4.390957e-07"," 1.604199e-06"," 4.338961e+00","Gm4984"
"9952","Smpdl3b","-3.799105e-01","-0.3292289222","-4.173369e+00"," 3.076205e-05"," 4.426449e-05"," 3.012074e-01","Smpdl3b"
"9953","Gm10485","-3.799087e-01","-0.4007611896","-4.893417e+00"," 1.036903e-06"," 2.113507e-06"," 3.509904e+00","Gm10485"
"9954","Htatsf1"," 3.799075e-01"," 2.5855077528"," 2.050254e+00"," 4.041592e-02"," 4.715996e-02","-5.855865e+00","Htatsf1"
"9955","Btc","-3.798979e-01","-0.3461287377","-4.492743e+00"," 7.264473e-06"," 1.118893e-05"," 1.643454e+00","Btc"
"9956","Gm6568","-3.798731e-01","-0.3696820330","-4.975288e+00"," 6.837188e-07"," 2.059902e-06"," 3.927107e+00","Gm6568"
"9957","Myoz1","-3.798617e-01","-0.4353281580","-5.059767e+00"," 4.419487e-07"," 1.612610e-06"," 4.332879e+00","Myoz1"
"9958","Lgr5","-3.798240e-01","-0.3669406013","-4.746195e+00"," 2.157963e-06"," 3.684070e-06"," 2.808774e+00","Lgr5"
"9959","Nfatc2","-3.798149e-01","-0.1651923381","-4.380776e+00"," 1.218165e-05"," 1.829238e-05"," 1.150956e+00","Nfatc2"
"9960","Chrne","-3.798007e-01","-0.4039717283","-4.766062e+00"," 1.957088e-06"," 3.383102e-06"," 2.899604e+00","Chrne"
"9961","Ccr1","-3.798005e-01","-0.4284286673","-5.033199e+00"," 5.073231e-07"," 1.816087e-06"," 4.199697e+00","Ccr1"
"9962","Dennd1c","-3.797904e-01","-0.3777572939","-4.709458e+00"," 2.582775e-06"," 4.317152e-06"," 2.635028e+00","Dennd1c"
"9963","Kctd8","-3.797807e-01","-0.2437791585","-4.449563e+00"," 8.879578e-06"," 1.353863e-05"," 1.452990e+00","Kctd8"
"9964","Trim65"," 3.797694e-01"," 0.0653616450"," 3.432581e+00"," 6.049837e-04"," 7.947852e-04","-2.409096e+00","Trim65"
"9965","Ccdc42b","-3.797657e-01","-0.4349415211","-5.054218e+00"," 4.548919e-07"," 1.651865e-06"," 4.304972e+00","Ccdc42b"
"9966","Gm10790","-3.797493e-01","-0.4233657337","-5.004585e+00"," 5.881505e-07"," 2.049692e-06"," 4.060186e+00","Gm10790"
"9967","4930527F14Rik","-3.797461e-01","-0.4361217781","-5.059341e+00"," 4.429288e-07"," 1.615238e-06"," 4.330139e+00","4930527F14Rik"
"9968","Ribc1","-3.797412e-01","-0.3405931605","-4.506180e+00"," 6.822108e-06"," 1.056104e-05"," 1.713084e+00","Ribc1"
"9969","Myt1","-3.797206e-01","-0.1027909856","-4.645820e+00"," 3.515335e-06"," 5.708978e-06"," 2.341044e+00","Myt1"
"9970","3200002M19Rik","-3.797195e-01"," 0.0851792267","-3.357849e+00"," 7.941297e-04"," 1.036416e-03","-2.733465e+00","3200002M19Rik"
"9971","Awat2","-3.797083e-01","-0.4300365263","-5.025675e+00"," 5.274727e-07"," 1.876616e-06"," 4.162304e+00","Awat2"
"9972","2610528J11Rik","-3.796631e-01","-0.4321872070","-5.020006e+00"," 5.431630e-07"," 1.921826e-06"," 4.133608e+00","2610528J11Rik"
"9973","Efcab5","-3.796507e-01","-0.3848457985","-4.709013e+00"," 2.588387e-06"," 4.324682e-06"," 2.633751e+00","Efcab5"
"9974","B830017H08Rik","-3.796357e-01","-0.4201299395","-4.957851e+00"," 7.475291e-07"," 2.059902e-06"," 3.826149e+00","B830017H08Rik"
"9975","Mir375","-3.796131e-01","-0.4364421654","-5.062767e+00"," 4.350989e-07"," 1.592327e-06"," 4.347106e+00","Mir375"
"9976","Cdx1","-3.796127e-01","-0.3984008522","-4.930520e+00"," 8.592399e-07"," 2.059902e-06"," 3.698121e+00","Cdx1"
"9977","ERCC-00109","-3.796076e-01","-0.4302229777","-5.005976e+00"," 5.839502e-07"," 2.037175e-06"," 4.063768e+00","ERCC-00109"
"9978","Hist1h2an","-3.795919e-01","-0.3967373288","-4.911801e+00"," 9.448543e-07"," 2.059902e-06"," 3.599807e+00","Hist1h2an"
"9979","Adrb3","-3.795911e-01","-0.4174501544","-4.925755e+00"," 8.802971e-07"," 2.059902e-06"," 3.668049e+00","Adrb3"
"9980","Fam101a","-3.795849e-01","-0.3231288309","-4.404368e+00"," 1.093526e-05"," 1.650432e-05"," 1.261613e+00","Fam101a"
"9981","Cckar","-3.795815e-01","-0.4340626426","-5.055864e+00"," 4.510162e-07"," 1.641220e-06"," 4.312909e+00","Cckar"
"9982","Cst11","-3.795813e-01","-0.4365981532","-5.061058e+00"," 4.389869e-07"," 1.604051e-06"," 4.338219e+00","Cst11"
"9983","Lrrc69","-3.795813e-01","-0.4342186304","-5.013859e+00"," 5.606817e-07"," 1.971853e-06"," 4.102256e+00","Lrrc69"
"9984","Mir760","-3.795689e-01","-0.4224949247","-5.015450e+00"," 5.560960e-07"," 1.959254e-06"," 4.114240e+00","Mir760"
"9985","Hist1h2bb","-3.795572e-01","-0.4153707220","-4.893072e+00"," 1.038711e-06"," 2.113507e-06"," 3.509138e+00","Hist1h2bb"
"9986","Ikzf1","-3.795473e-01","-0.4015179070","-4.863430e+00"," 1.205852e-06"," 2.303689e-06"," 3.370205e+00","Ikzf1"
"9987","Morc1","-3.795367e-01","-0.4336306976","-5.001373e+00"," 5.979650e-07"," 2.059902e-06"," 4.040592e+00","Morc1"
"9988","Gm9159","-3.795363e-01","-0.4007615335","-4.831042e+00"," 1.418024e-06"," 2.587693e-06"," 3.209499e+00","Gm9159"
"9989","Cdh16","-3.795131e-01","-0.4279534818","-5.007054e+00"," 5.807149e-07"," 2.028002e-06"," 4.068922e+00","Cdh16"
"9990","Adora3","-3.794965e-01","-0.4132189785","-4.890556e+00"," 1.051983e-06"," 2.120649e-06"," 3.500727e+00","Adora3"
"9991","9530027J09Rik","-3.794944e-01","-0.4194681473","-4.906615e+00"," 9.699916e-07"," 2.071242e-06"," 3.575934e+00","9530027J09Rik"
"9992","Capn8","-3.794653e-01","-0.4365981532","-5.061741e+00"," 4.374293e-07"," 1.599607e-06"," 4.341648e+00","Capn8"
"9993","Tex21","-3.794653e-01","-0.4350440803","-5.051236e+00"," 4.619995e-07"," 1.673086e-06"," 4.288934e+00","Tex21"
"9994","Scgn","-3.794529e-01","-0.4188929292","-4.934867e+00"," 8.404575e-07"," 2.059902e-06"," 3.712893e+00","Scgn"
"9995","Pde6h","-3.794477e-01","-0.4322810583","-5.050812e+00"," 4.630179e-07"," 1.675919e-06"," 4.287174e+00","Pde6h"
"9996","1700057G04Rik","-3.794429e-01","-0.4357817775","-5.054917e+00"," 4.532432e-07"," 1.647154e-06"," 4.308186e+00","1700057G04Rik"
"9997","1700007B14Rik","-3.794198e-01","-0.4298853072","-5.008655e+00"," 5.759402e-07"," 2.014430e-06"," 4.077987e+00","1700007B14Rik"
"9998","B930025P03Rik","-3.794076e-01","-0.4352441803","-5.055865e+00"," 4.510132e-07"," 1.641220e-06"," 4.313362e+00","B930025P03Rik"
"9999","1700029H14Rik","-3.794004e-01","-0.4203866427","-4.986285e+00"," 6.462105e-07"," 2.059902e-06"," 3.965174e+00","1700029H14Rik"
"10000","Trpv3","-3.794004e-01","-0.3215345329","-4.601292e+00"," 4.351668e-06"," 6.941460e-06"," 2.132311e+00","Trpv3"
"10001","Adam39","-3.794004e-01","-0.4371707885","-5.054947e+00"," 4.531712e-07"," 1.647154e-06"," 4.307305e+00","Adam39"
"10002","Ankrd36","-3.794004e-01","-0.4367047601","-5.061070e+00"," 4.389614e-07"," 1.604051e-06"," 4.338036e+00","Ankrd36"
"10003","BC048679","-3.794004e-01","-0.4352963282","-5.029196e+00"," 5.179487e-07"," 1.847069e-06"," 4.178453e+00","BC048679"
"10004","D030045P18Rik","-3.794004e-01","-0.4333369904","-5.014808e+00"," 5.579432e-07"," 1.964581e-06"," 4.106737e+00","D030045P18Rik"
"10005","D630029K05Rik","-3.794004e-01","-0.4358793103","-5.059334e+00"," 4.429445e-07"," 1.615238e-06"," 4.329323e+00","D630029K05Rik"
"10006","Fam24a","-3.794004e-01","-0.4353746919","-5.031558e+00"," 5.116546e-07"," 1.828798e-06"," 4.190242e+00","Fam24a"
"10007","Gm13286","-3.794004e-01","-0.4356875794","-5.042869e+00"," 4.825163e-07"," 1.739241e-06"," 4.246787e+00","Gm13286"
"10008","Kif2b","-3.794004e-01","-0.4362387318","-5.059813e+00"," 4.418434e-07"," 1.612477e-06"," 4.331724e+00","Kif2b"
"10009","Olfr1261","-3.794004e-01","-0.4371707885","-5.050711e+00"," 4.632618e-07"," 1.676543e-06"," 4.286063e+00","Olfr1261"
"10010","Olfr1423","-3.794004e-01","-0.4371707885","-5.059462e+00"," 4.426495e-07"," 1.614664e-06"," 4.329965e+00","Olfr1423"
"10011","Olfr667","-3.794004e-01","-0.4371707885","-5.060121e+00"," 4.411350e-07"," 1.610423e-06"," 4.333271e+00","Olfr667"
"10012","Plin1","-3.794004e-01","-0.4346055095","-5.039822e+00"," 4.902036e-07"," 1.762637e-06"," 4.231544e+00","Plin1"
"10013","Slc4a5","-3.794004e-01","-0.4169155721","-4.930394e+00"," 8.597923e-07"," 2.059902e-06"," 3.690080e+00","Slc4a5"
"10014","Speer7-ps1","-3.794004e-01","-0.4167565260","-5.043417e+00"," 4.811471e-07"," 1.735106e-06"," 4.249528e+00","Speer7-ps1"
"10015","Wnt10b","-3.794004e-01","-0.4332178015","-5.010164e+00"," 5.714755e-07"," 2.001702e-06"," 4.083635e+00","Wnt10b"
"10016","Speer8-ps1","-3.793984e-01","-0.4356660965","-5.048995e+00"," 4.674113e-07"," 1.689994e-06"," 4.277701e+00","Speer8-ps1"
"10017","Myh7b","-3.793968e-01","-0.3631031749","-4.698791e+00"," 2.720468e-06"," 4.523432e-06"," 2.584768e+00","Myh7b"
"10018","Gp9","-3.793929e-01","-0.4326532354","-5.039554e+00"," 4.908865e-07"," 1.764494e-06"," 4.230790e+00","Gp9"
"10019","Rb1cc1","-3.793775e-01"," 2.1446138172","-2.077169e+00"," 3.786066e-02"," 4.427090e-02","-5.772948e+00","Rb1cc1"
"10020","Nudt15","-3.793663e-01","-0.3406908568","-4.484491e+00"," 7.549640e-06"," 1.160603e-05"," 1.620116e+00","Nudt15"
"10021","Plbd1","-3.793575e-01","-0.3746576456","-4.701293e+00"," 2.687549e-06"," 4.471551e-06"," 2.600792e+00","Plbd1"
"10022","Cbln2","-3.793572e-01","-0.3789250854","-4.617953e+00"," 4.018538e-06"," 6.449312e-06"," 2.210634e+00","Cbln2"
"10023","Hemgn","-3.793487e-01","-0.4354494056","-5.061700e+00"," 4.375235e-07"," 1.599702e-06"," 4.341602e+00","Hemgn"
"10024","2310014F07Rik","-3.793485e-01","-0.4079232985","-4.925836e+00"," 8.799348e-07"," 2.059902e-06"," 3.670508e+00","2310014F07Rik"
"10025","Snora7a","-3.793437e-01","-0.4180951939","-4.986126e+00"," 6.467386e-07"," 2.059902e-06"," 3.965493e+00","Snora7a"
"10026","Ankrd55","-3.793415e-01","-0.4105615787","-4.875622e+00"," 1.134186e-06"," 2.212201e-06"," 3.425685e+00","Ankrd55"
"10027","AF357359","-3.793343e-01","-0.4191143011","-4.988699e+00"," 6.382462e-07"," 2.059902e-06"," 3.977669e+00","AF357359"
"10028","Sh2b2","-3.793245e-01","-0.2728761043","-4.347193e+00"," 1.419190e-05"," 2.112155e-05"," 1.009377e+00","Sh2b2"
"10029","Lrrc25","-3.792885e-01","-0.4168369829","-4.918855e+00"," 9.116711e-07"," 2.059902e-06"," 3.639083e+00","Lrrc25"
"10030","Gm628","-3.792872e-01","-0.4182678812","-4.963509e+00"," 7.262211e-07"," 2.059902e-06"," 3.853445e+00","Gm628"
"10031","Defb23","-3.792759e-01","-0.4346604987","-5.051330e+00"," 4.617749e-07"," 1.672711e-06"," 4.289793e+00","Defb23"
"10032","Gabra1","-3.792713e-01"," 0.0712403295","-4.375165e+00"," 1.249743e-05"," 1.873895e-05"," 1.129539e+00","Gabra1"
"10033","Gpr64","-3.792670e-01","-0.2038988733","-4.169063e+00"," 3.134595e-05"," 4.507423e-05"," 2.496211e-01","Gpr64"
"10034","Hist1h2bf","-3.792461e-01","-0.4157789845","-4.981207e+00"," 6.632778e-07"," 2.059902e-06"," 3.943272e+00","Hist1h2bf"
"10035","Gfral","-3.792331e-01","-0.4326038544","-5.027078e+00"," 5.236586e-07"," 1.864311e-06"," 4.168972e+00","Gfral"
"10036","4933425H06Rik","-3.792086e-01","-0.4305747650","-5.042347e+00"," 4.838252e-07"," 1.743422e-06"," 4.245084e+00","4933425H06Rik"
"10037","Cyp2d9","-3.791994e-01","-0.4255853725","-5.014039e+00"," 5.601616e-07"," 1.970911e-06"," 4.105147e+00","Cyp2d9"
"10038","Slamf9","-3.791878e-01","-0.4205691443","-4.964369e+00"," 7.230319e-07"," 2.059902e-06"," 3.859238e+00","Slamf9"
"10039","Pcdhb21","-3.791735e-01","-0.3679629572","-4.561216e+00"," 5.264816e-06"," 8.299391e-06"," 1.954650e+00","Pcdhb21"
"10040","AA986860","-3.791512e-01","-0.1917154501","-3.789948e+00"," 1.532831e-04"," 2.088425e-04","-1.232451e+00","AA986860"
"10041","Tmprss4","-3.791446e-01","-0.4125725897","-4.948315e+00"," 7.848142e-07"," 2.059902e-06"," 3.780624e+00","Tmprss4"
"10042","Hnf1a","-3.791317e-01","-0.3357661423","-4.719289e+00"," 2.461816e-06"," 4.137100e-06"," 2.690222e+00","Hnf1a"
"10043","Kdm5a","-3.791242e-01"," 2.2606289806","-2.201040e+00"," 2.779998e-02"," 3.283122e-02","-5.565938e+00","Kdm5a"
"10044","Ahrr","-3.791158e-01","-0.4231576084","-5.007986e+00"," 5.779302e-07"," 2.020083e-06"," 4.074410e+00","Ahrr"
"10045","Hist1h2bj","-3.791014e-01","-0.4022665172","-4.884968e+00"," 1.082049e-06"," 2.147511e-06"," 3.470358e+00","Hist1h2bj"
"10046","Setd2","-3.790808e-01"," 1.1186760102","-2.408569e+00"," 1.606793e-02"," 1.928497e-02","-5.211607e+00","Setd2"
"10047","Xpot","-3.790777e-01"," 0.3134163535","-2.869427e+00"," 4.137452e-03"," 5.167239e-03","-4.123809e+00","Xpot"
"10048","Galnt3","-3.790761e-01","-0.3023866202","-4.784222e+00"," 1.789285e-06"," 3.133422e-06"," 2.986162e+00","Galnt3"
"10049","Vmn1r206","-3.790692e-01","-0.4330028432","-4.996971e+00"," 6.116693e-07"," 2.059902e-06"," 4.019599e+00","Vmn1r206"
"10050","Ifitm6","-3.790307e-01","-0.4129938076","-4.961920e+00"," 7.321425e-07"," 2.059902e-06"," 3.847022e+00","Ifitm6"
"10051","Gm5887","-3.790242e-01","-0.4042886041","-4.937575e+00"," 8.289547e-07"," 2.059902e-06"," 3.728511e+00","Gm5887"
"10052","1110038D17Rik","-3.790178e-01"," 0.0160160329","-3.386802e+00"," 7.151296e-04"," 9.356579e-04","-2.629538e+00","1110038D17Rik"
"10053","Gpr176","-3.790092e-01","-0.3302358991","-4.562774e+00"," 5.226104e-06"," 8.240027e-06"," 1.958115e+00","Gpr176"
"10054","Tac1","-3.789912e-01","-0.0232507783","-3.434334e+00"," 6.010962e-04"," 7.897223e-04","-2.526261e+00","Tac1"
"10055","Sytl3","-3.789791e-01","-0.4128179200","-4.821480e+00"," 1.487244e-06"," 2.686394e-06"," 3.165104e+00","Sytl3"
"10056","Eef1a2","-3.789722e-01","-0.1251029951","-4.738786e+00"," 2.237832e-06"," 3.802141e-06"," 2.771527e+00","Eef1a2"
"10057","Ube2q2","-3.789351e-01"," 0.8983839432","-2.839025e+00"," 4.551934e-03"," 5.670981e-03","-4.228399e+00","Ube2q2"
"10058","Mir3104","-3.789336e-01","-0.4274746271","-5.016093e+00"," 5.542521e-07"," 1.953345e-06"," 4.113887e+00","Mir3104"
"10059","Fgf5","-3.789298e-01","-0.4172320539","-4.996927e+00"," 6.118091e-07"," 2.059902e-06"," 4.017974e+00","Fgf5"
"10060","Clca3","-3.788700e-01","-0.3631958347","-4.915535e+00"," 9.271464e-07"," 2.059902e-06"," 3.630641e+00","Clca3"
"10061","Elf3","-3.788651e-01","-0.3554848209","-4.694939e+00"," 2.771902e-06"," 4.599163e-06"," 2.579154e+00","Elf3"
"10062","Myo15","-3.788620e-01","-0.4114588575","-4.873380e+00"," 1.147049e-06"," 2.227540e-06"," 3.413821e+00","Myo15"
"10063","Ankrd1","-3.788577e-01","-0.4284700173","-4.984957e+00"," 6.506339e-07"," 2.059902e-06"," 3.959509e+00","Ankrd1"
"10064","Gstm3","-3.788071e-01","-0.4259121473","-5.051892e+00"," 4.604277e-07"," 1.668605e-06"," 4.294831e+00","Gstm3"
"10065","Sync","-3.787928e-01","-0.3946976122","-4.766013e+00"," 1.957553e-06"," 3.383590e-06"," 2.900282e+00","Sync"
"10066","Prss57","-3.787909e-01","-0.4187924999","-4.956403e+00"," 7.530807e-07"," 2.059902e-06"," 3.820032e+00","Prss57"
"10067","Foxa1","-3.787753e-01","-0.4278502210","-5.023504e+00"," 5.334302e-07"," 1.891646e-06"," 4.151312e+00","Foxa1"
"10068","Fam187a","-3.787575e-01","-0.4362811869","-5.047963e+00"," 4.699234e-07"," 1.697320e-06"," 4.272956e+00","Fam187a"
"10069","Snora15","-3.787498e-01","-0.4272646883","-5.007121e+00"," 5.805150e-07"," 2.027606e-06"," 4.068820e+00","Snora15"
"10070","Dnajc4","-3.787407e-01"," 0.8503594464","-2.596486e+00"," 9.458712e-03"," 1.153205e-02","-4.858323e+00","Dnajc4"
"10071","Srp68"," 3.787263e-01"," 1.7164541803"," 2.337013e+00"," 1.949610e-02"," 2.326131e-02","-5.418630e+00","Srp68"
"10072","1810033B17Rik","-3.787248e-01","-0.4149457564","-4.919633e+00"," 9.080808e-07"," 2.059902e-06"," 3.639637e+00","1810033B17Rik"
"10073","Cpne7","-3.786776e-01","-0.3699696738","-4.554666e+00"," 5.430506e-06"," 8.539326e-06"," 1.923400e+00","Cpne7"
"10074","Krtap31-1","-3.786768e-01","-0.4361536078","-5.046614e+00"," 4.732278e-07"," 1.708651e-06"," 4.266293e+00","Krtap31-1"
"10075","4933400C23","-3.786691e-01","-0.4329221666","-5.000193e+00"," 6.016103e-07"," 2.059902e-06"," 4.034882e+00","4933400C23"
"10076","Hax1"," 3.786417e-01"," 2.5612814874"," 2.241197e+00"," 2.507741e-02"," 2.970724e-02","-5.506580e+00","Hax1"
"10077","Mir1968","-3.786342e-01","-0.4331192293","-4.974430e+00"," 6.867317e-07"," 2.059902e-06"," 3.907283e+00","Mir1968"
"10078","Pmel","-3.786341e-01","-0.2550335553","-4.107366e+00"," 4.095951e-05"," 5.830068e-05"," 1.035575e-02","Pmel"
"10079","Cxcr2","-3.786291e-01","-0.4263361086","-4.982806e+00"," 6.578586e-07"," 2.059902e-06"," 3.949289e+00","Cxcr2"
"10080","Ccl9","-3.786275e-01","-0.3877107994","-4.859007e+00"," 1.232911e-06"," 2.327463e-06"," 3.352545e+00","Ccl9"
"10081","Rabl3","-3.786248e-01"," 0.0788185383","-3.344832e+00"," 8.322231e-04"," 1.084923e-03","-2.788708e+00","Rabl3"
"10082","Ctcfl","-3.786215e-01","-0.4306678742","-4.990248e+00"," 6.331869e-07"," 2.059902e-06"," 3.985383e+00","Ctcfl"
"10083","Tnni2","-3.786108e-01","-0.4340513205","-5.040185e+00"," 4.892830e-07"," 1.760923e-06"," 4.233917e+00","Tnni2"
"10084","1700034F02Rik","-3.786081e-01","-0.4149430127","-4.963431e+00"," 7.265104e-07"," 2.059902e-06"," 3.852991e+00","1700034F02Rik"
"10085","Ccdc88b","-3.785948e-01","-0.4178814409","-4.925614e+00"," 8.809263e-07"," 2.059902e-06"," 3.668826e+00","Ccdc88b"
"10086","Treml1","-3.785807e-01","-0.4360220409","-5.046827e+00"," 4.727029e-07"," 1.707019e-06"," 4.267114e+00","Treml1"
"10087","Tcam1","-3.785618e-01","-0.4312131379","-4.977155e+00"," 6.772069e-07"," 2.059902e-06"," 3.920761e+00","Tcam1"
"10088","Aox3","-3.785592e-01","-0.4223642508","-4.858632e+00"," 1.235234e-06"," 2.329972e-06"," 3.347460e+00","Aox3"
"10089","Ryr1","-3.785335e-01","-0.3503425907","-4.625218e+00"," 3.881078e-06"," 6.249677e-06"," 2.245933e+00","Ryr1"
"10090","Rufy4","-3.784953e-01","-0.4341335064","-5.024828e+00"," 5.297886e-07"," 1.883273e-06"," 4.158189e+00","Rufy4"
"10091","6030422M02Rik","-3.784928e-01","-0.3579021490","-4.646769e+00"," 3.499305e-06"," 5.684126e-06"," 2.343753e+00","6030422M02Rik"
"10092","5730422E09Rik","-3.784922e-01","-0.4171005954","-4.985740e+00"," 6.480213e-07"," 2.059902e-06"," 3.963287e+00","5730422E09Rik"
"10093","Stac3","-3.784837e-01","-0.4188755628","-4.944431e+00"," 8.005085e-07"," 2.059902e-06"," 3.763395e+00","Stac3"
"10094","1810012K16Rik","-3.784599e-01","-0.4136726355","-4.875032e+00"," 1.137561e-06"," 2.216200e-06"," 3.422753e+00","1810012K16Rik"
"10095","Dlgap5","-3.784480e-01","-0.3761004319","-4.731851e+00"," 2.315161e-06"," 3.916770e-06"," 2.737998e+00","Dlgap5"
"10096","Clec4a1","-3.784431e-01","-0.4338019830","-5.039764e+00"," 4.903522e-07"," 1.762876e-06"," 4.231678e+00","Clec4a1"
"10097","Scin","-3.784414e-01","-0.4217810830","-4.912556e+00"," 9.412517e-07"," 2.059902e-06"," 3.606741e+00","Scin"
"10098","Serpina9","-3.784273e-01","-0.3135292848","-4.413800e+00"," 1.047185e-05"," 1.584060e-05"," 1.292751e+00","Serpina9"
"10099","Rnmtl1","-3.784195e-01","-0.0595135936","-3.508548e+00"," 4.563817e-04"," 6.039300e-04","-2.226051e+00","Rnmtl1"
"10100","Atp8b5","-3.784089e-01","-0.3878121821","-4.714450e+00"," 2.520666e-06"," 4.224486e-06"," 2.663947e+00","Atp8b5"
"10101","Prpf3"," 3.783917e-01"," 0.3293528668"," 2.883712e+00"," 3.954794e-03"," 4.945709e-03","-4.135563e+00","Prpf3"
"10102","Zfyve28","-3.783894e-01","-0.2136269466","-4.259653e+00"," 2.102740e-05"," 3.072680e-05"," 6.287418e-01","Zfyve28"
"10103","Nfam1","-3.783555e-01","-0.3998534337","-4.825314e+00"," 1.459112e-06"," 2.642914e-06"," 3.187908e+00","Nfam1"
"10104","Kif14","-3.783554e-01","-0.4091347326","-4.859991e+00"," 1.226841e-06"," 2.320113e-06"," 3.348152e+00","Kif14"
"10105","Lpin2","-3.783540e-01"," 0.4743589561","-2.683843e+00"," 7.313290e-03"," 8.982720e-03","-4.570441e+00","Lpin2"
"10106","Npas4","-3.783396e-01","-0.3741108942","-4.725193e+00"," 2.391817e-06"," 4.030741e-06"," 2.707900e+00","Npas4"
"10107","Top2a","-3.783360e-01","-0.2765578949","-4.456796e+00"," 8.586994e-06"," 1.311300e-05"," 1.490715e+00","Top2a"
"10108","Kif20b","-3.783255e-01","-0.3307776076","-4.506103e+00"," 6.824552e-06"," 1.056412e-05"," 1.706735e+00","Kif20b"
"10109","Mir3473d","-3.783185e-01","-0.4177722082","-4.914743e+00"," 9.308786e-07"," 2.059902e-06"," 3.616428e+00","Mir3473d"
"10110","Adam2","-3.782960e-01","-0.4332398648","-5.030942e+00"," 5.132891e-07"," 1.833242e-06"," 4.188243e+00","Adam2"
"10111","Adck5","-3.782879e-01","-0.1415567147","-3.512204e+00"," 4.501722e-04"," 5.958812e-04","-2.202281e+00","Adck5"
"10112","Scaf8","-3.782873e-01"," 0.8926362808","-2.577378e+00"," 9.996935e-03"," 1.217305e-02","-4.813602e+00","Scaf8"
"10113","Gpr87","-3.782806e-01","-0.4256180192","-4.943193e+00"," 8.055760e-07"," 2.059902e-06"," 3.755018e+00","Gpr87"
"10114","Gpr111","-3.782690e-01","-0.4302962327","-4.985998e+00"," 6.471661e-07"," 2.059902e-06"," 3.965640e+00","Gpr111"
"10115","Npffr2","-3.782551e-01","-0.4320684735","-5.025077e+00"," 5.291086e-07"," 1.881427e-06"," 4.160298e+00","Npffr2"
"10116","Bmp3","-3.782336e-01","-0.3987093183","-4.868100e+00"," 1.177902e-06"," 2.268949e-06"," 3.392584e+00","Bmp3"
"10117","Zswim1","-3.782329e-01"," 0.4174181347","-2.836135e+00"," 4.593231e-03"," 5.720605e-03","-4.292674e+00","Zswim1"
"10118","5430427O19Rik","-3.782320e-01","-0.4253553200","-4.991595e+00"," 6.288186e-07"," 2.059902e-06"," 3.992700e+00","5430427O19Rik"
"10119","Cbln3","-3.782000e-01","-0.3644175471","-4.559732e+00"," 5.301920e-06"," 8.355070e-06"," 1.944677e+00","Cbln3"
"10120","4930547E14Rik","-3.781775e-01","-0.4006742709","-4.838363e+00"," 1.367135e-06"," 2.515418e-06"," 3.245215e+00","4930547E14Rik"
"10121","Dmrt2","-3.781495e-01","-0.4365130293","-5.024157e+00"," 5.316311e-07"," 1.887818e-06"," 4.153614e+00","Dmrt2"
