"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"1","Apoe","-1.155419e+01"," 9.3560569623","-4.928303e+01"," 0.000000e+00"," 0.000000e+00","905.086908947","Apoe"
"2","Aldoc","-1.105742e+01"," 3.6596518281","-3.385051e+01","8.208575e-217","1.479627e-213","484.728419530","Aldoc"
"3","Atp1a2","-1.002904e+01"," 3.0285931358","-3.657193e+01","2.379795e-247","1.115315e-243","554.910536386","Atp1a2"
"4","Slc1a2","-9.985381e+00"," 3.4337764347","-3.279127e+01","3.075988e-205","4.504977e-202","458.152277900","Slc1a2"
"5","Slc1a3","-9.911798e+00"," 2.9366827995","-3.823113e+01","1.788961e-266","1.397357e-262","598.707346494","Slc1a3"
"6","Gpr37l1","-9.767662e+00"," 2.2827350558","-3.638180e+01","3.506417e-245","1.369431e-241","549.978816191","Gpr37l1"
"7","Ppap2b","-9.591463e+00"," 4.4416752955","-3.685403e+01","1.413528e-250","8.280799e-247","562.229506957","Ppap2b"
"8","Gja1","-9.315330e+00"," 1.9232383970","-3.613747e+01","2.108785e-242","7.059308e-239","543.653004942","Gja1"
"9","Clu","-9.156454e+00"," 4.1697082649","-2.532513e+01","8.312097e-130","2.597032e-127","285.176568474","Clu"
"10","Gstm1","-8.867479e+00"," 5.3665907509","-3.197045e+01","2.113573e-196","2.606703e-193","438.045222188","Gstm1"
"11","Acsbg1","-8.740573e+00"," 1.4018419372","-3.381176e+01","2.192321e-216","3.669476e-213","484.033800180","Acsbg1"
"12","Ntsr2","-8.645709e+00"," 1.6806860319","-3.192346e+01","6.718961e-196","7.872271e-193","436.996620590","Ntsr2"
"13","Glul","-8.627004e+00"," 8.8937024949","-4.243528e+01","2.437321e-316","2.855688e-312","712.626362262","Glul"
"14","Ndrg2","-8.495964e+00"," 4.7663388868","-2.754120e+01","6.025958e-151","2.715505e-148","333.768921466","Ndrg2"
"15","Sparcl1","-8.423851e+00"," 6.2814359437","-2.623156e+01","2.595816e-138","9.810927e-136","304.690009227","Sparcl1"
"16","Pla2g7","-8.409677e+00"," 1.7900267517","-3.126347e+01","6.911517e-189","6.748233e-186","420.913496407","Pla2g7"
"17","Mlc1","-8.407363e+00"," 1.2071483302","-3.313523e+01","5.627074e-209","8.790615e-206","467.062183484","Mlc1"
"18","Snap25"," 8.368786e+00"," 1.0952863688"," 2.571402e+01","1.973260e-133","6.701363e-131","293.653332134","Snap25"
"19","Meg3"," 8.281609e+00"," 0.9086274673"," 3.205363e+01","2.721679e-197","3.543172e-194","439.959030748","Meg3"
"20","Rtn1"," 8.277409e+00"," 1.7942506110"," 2.579793e+01","3.222949e-134","1.127214e-131","295.359783979","Rtn1"
"21","S1pr1","-8.166977e+00"," 3.1757581066","-3.599277e+01","9.244645e-241","2.707872e-237","539.934743490","S1pr1"
"22","Htra1","-8.156169e+00"," 4.6997353832","-3.110708e+01","3.086137e-187","2.892698e-184","417.205775271","Htra1"
"23","Mtap1b"," 7.866923e+00"," 3.0594598893"," 2.626291e+01","1.307668e-138","5.023375e-136","305.547024994","Mtap1b"
"24","Bcan","-7.735804e+00"," 2.0910815104","-2.932029e+01","1.005466e-168","6.929730e-166","374.617672515","Bcan"
"25","Cldn10","-7.711326e+00"," 1.0425589840","-3.463313e+01","1.762805e-225","3.442318e-222","504.964274056","Cldn10"
"26","Aqp4","-7.584904e+00"," 0.8848557434","-3.508275e+01","1.672591e-230","3.563076e-227","516.521239703","Aqp4"
"27","Gjb6","-7.485099e+00"," 0.7827304064","-3.573118e+01","8.449001e-238","2.199838e-234","533.277320378","Gjb6"
"28","Stmn3"," 7.470570e+00"," 1.2647440962"," 2.685979e+01","2.531878e-144","1.022923e-141","318.636433003","Stmn3"
"29","Sepp1","-7.442449e+00"," 6.3842502990","-2.982057e+01","7.636221e-174","5.772244e-171","386.491656553","Sepp1"
"30","Mfge8","-7.309951e+00"," 4.0891112231","-2.246780e+01","2.261002e-104","4.607136e-102","227.124075305","Mfge8"
"31","Fgfr3","-7.288871e+00"," 1.0719775780","-3.141403e+01","1.765839e-190","1.799083e-187","424.696905212","Fgfr3"
"32","Mmd2","-7.279759e+00"," 2.3367149401","-2.535670e+01","4.235038e-130","1.341076e-127","286.116506811","Mmd2"
"33","Bex2"," 7.244969e+00"," 1.1639338689"," 2.638322e+01","9.371121e-140","3.659891e-137","308.181550971","Bex2"
"34","Prdx6","-7.089841e+00"," 5.1608475444","-2.335924e+01","4.493077e-112","1.052863e-109","244.738651800","Prdx6"
"35","Snhg11"," 7.014894e+00"," 0.6048362142"," 2.856614e+01","4.184058e-161","2.513975e-158","357.140387778","Snhg11"
"36","Fam107a","-7.011787e+00"," 1.8287413819","-2.720527e+01","1.144590e-147","4.966886e-145","326.502428097","Fam107a"
"37","Sdc4","-7.010765e+00"," 2.0992400708","-2.705114e+01","3.583317e-146","1.526689e-143","323.025859779","Sdc4"
"38","Luzp2","-6.953034e+00"," 2.2245502394","-2.782271e+01","1.030377e-153","5.030174e-151","340.310354515","Luzp2"
"39","Calm2"," 6.935651e+00"," 7.5328644520"," 3.043457e+01","3.396166e-180","2.842227e-177","400.350062186","Calm2"
"40","Atp1a3"," 6.873970e+00"," 0.6272897540"," 2.900986e+01","1.422762e-165","9.260992e-163","367.393832439","Atp1a3"
"41","F3","-6.787775e+00"," 1.1900615778","-3.062695e+01","3.353332e-182","2.910320e-179","405.678680181","F3"
"42","Syt1"," 6.765453e+00"," 0.4087121125"," 2.808534e+01","2.604436e-156","1.419297e-153","346.167190668","Syt1"
"43","Snca"," 6.727059e+00"," 1.0851840740"," 2.388760e+01","9.678422e-117","2.465157e-114","255.511831123","Snca"
"44","Chgb"," 6.669940e+00"," 0.5227000115"," 2.952835e+01","7.576912e-171","5.380296e-168","379.484533471","Chgb"
"45","Ptprz1","-6.652351e+00"," 1.8809484599","-2.657910e+01","1.260490e-141","5.006283e-139","312.562695339","Ptprz1"
"46","Car2","-6.558392e+00"," 7.1361101828","-2.799742e+01","1.936029e-155","1.031068e-152","344.294905613","Car2"
"47","App"," 6.461808e+00"," 8.7242477372"," 2.868176e+01","2.892339e-162","1.783584e-159","359.651993952","App"
"48","Phgdh","-6.427008e+00"," 5.4455317685","-2.921114e+01","1.295589e-167","8.674156e-165","372.197243896","Phgdh"
"49","Celf4"," 6.418275e+00"," 0.5451150731"," 2.457943e+01","5.805449e-123","1.659013e-120","269.764176413","Celf4"
"50","Mt2","-6.371896e+00"," 2.9017142985","-2.574492e+01","1.013005e-133","3.490844e-131","294.460291089","Mt2"
"51","Slc25a18","-6.350541e+00"," 0.8299550075","-2.850735e+01","1.623343e-160","9.509949e-158","355.995031329","Slc25a18"
"52","Slc7a10","-6.343891e+00"," 0.8272183441","-3.106302e+01","8.981065e-187","8.094358e-184","416.228646078","Slc7a10"
"53","Cst3","-6.250007e+00"," 8.6321232219","-3.155083e+01","6.254834e-192","6.979501e-189","427.044168681","Cst3"
"54","Cmtm5","-6.189551e+00"," 5.4321074676","-3.523779e+01","3.050629e-232","7.148539e-229","520.523688393","Cmtm5"
"55","Pbxip1","-6.184539e+00"," 1.9383576221","-2.459593e+01","4.111411e-123","1.189416e-120","270.202717683","Pbxip1"
"56","Abhd3","-6.149315e+00"," 2.3326404963","-2.450041e+01","3.025494e-122","8.340754e-120","268.198180762","Abhd3"
"57","Hepacam","-6.134324e+00"," 4.5042156041","-3.143837e+01","9.751545e-191","1.038673e-187","425.301222505","Hepacam"
"58","S100a1","-6.129193e+00"," 4.5901321281","-2.964458e+01","4.893550e-172","3.583455e-169","382.396635013","S100a1"
"59","Id2","-6.124449e+00"," 2.6531384733","-2.199995e+01","2.031942e-100"," 3.967874e-98","218.148275900","Id2"
"60","Mt1","-6.052532e+00"," 6.9442182677","-2.689095e+01","1.267283e-144","5.209868e-142","319.120687428","Mt1"
"61","Ttyh1","-5.982000e+00"," 3.8435744285","-2.116694e+01"," 1.556923e-93"," 2.569251e-91","202.316080182","Ttyh1"
"62","Tubb3"," 5.959788e+00"," 1.6003756710"," 2.121746e+01"," 6.031806e-94"," 1.016858e-91","203.309690387","Tubb3"
"63","Ywhah"," 5.928514e+00"," 4.5275922561"," 1.987450e+01"," 2.937012e-83"," 3.390295e-81","178.803299508","Ywhah"
"64","Camk2b"," 5.903031e+00"," 0.4367750315"," 2.379072e+01","7.032066e-116","1.734552e-113","253.560068128","Camk2b"
"65","Nkain4","-5.864405e+00"," 0.9418239127","-2.765118e+01","5.024737e-152","2.354893e-149","336.512543210","Nkain4"
"66","Tsc22d4","-5.850677e+00"," 5.3787243791","-3.221616e+01","4.921575e-199","6.783957e-196","444.245170232","Tsc22d4"
"67","Ednrb","-5.845820e+00"," 1.4106785799","-2.615507e+01","1.379542e-137","5.131240e-135","303.389868271","Ednrb"
"68","Tril","-5.834975e+00"," 1.6572394003","-2.584842e+01","1.081087e-134","3.897402e-132","296.769696701","Tril"
"69","Bex1"," 5.817151e+00"," 0.4017630076"," 2.833316e+01","8.929913e-159","5.103772e-156","351.868538153","Bex1"
"70","Stxbp1"," 5.766725e+00"," 1.6677921018"," 2.013721e+01"," 2.630641e-85"," 3.332098e-83","183.518918308","Stxbp1"
"71","Nrxn3"," 5.758710e+00"," 0.4997950385"," 2.548168e+01","2.918087e-131","9.630920e-129","288.800102407","Nrxn3"
"72","Ddah1","-5.754103e+00"," 2.5405997344","-2.052609e+01"," 2.239372e-88"," 3.050883e-86","190.559425518","Ddah1"
"73","Nsg1"," 5.753347e+00"," 1.3484651280"," 1.942626e+01"," 8.185246e-80"," 8.449553e-78","170.940023173","Nsg1"
"74","S100b","-5.748168e+00"," 2.4449884182","-2.311240e+01","6.412208e-110","1.458809e-107","239.953871545","S100b"
"75","Scg2"," 5.747966e+00"," 0.3228856123"," 2.590266e+01","3.339426e-135","1.222700e-132","297.831286886","Scg2"
"76","Slc38a3","-5.728303e+00"," 2.4990771004","-2.580839e+01","2.570301e-134","9.125738e-132","295.905051621","Slc38a3"
"77","Aldh1l1","-5.710651e+00"," 0.6170064816","-2.774249e+01","6.358890e-153","3.040977e-150","338.595015458","Aldh1l1"
"78","Slc6a11","-5.705879e+00"," 0.6033089708","-3.005335e+01","3.044864e-176","2.378343e-173","392.087760349","Slc6a11"
"79","Atp1b2","-5.694488e+00"," 2.6355137690","-1.881173e+01"," 3.420545e-75"," 2.968653e-73","160.330185056","Atp1b2"
"80","Stmn2"," 5.690312e+00"," 0.6598193619"," 2.017455e+01"," 1.340448e-85"," 1.725864e-83","184.196738010","Stmn2"
"81","Slc39a12","-5.679471e+00"," 0.4521998444","-3.040846e+01","6.347671e-180","5.129137e-177","400.556253160","Slc39a12"
"82","S100a16","-5.626102e+00"," 6.7346871728","-2.877203e+01","3.576032e-163","2.264788e-160","362.024362309","S100a16"
"83","Gng3"," 5.618660e+00"," 0.8619076152"," 2.550818e+01","1.653248e-131","5.534366e-129","289.370337050","Gng3"
"84","Cxcl14","-5.612194e+00"," 0.8802427844","-2.764711e+01","5.509482e-152","2.531445e-149","336.425659020","Cxcl14"
"85","Tubb2b","-5.585213e+00"," 1.8022197404","-1.934863e+01"," 3.186135e-79"," 3.190629e-77","169.595602946","Tubb2b"
"86","Slc27a1","-5.584495e+00"," 2.0071904313","-2.054275e+01"," 1.650326e-88"," 2.274828e-86","190.868666071","Slc27a1"
"87","Nsg2"," 5.583945e+00"," 0.4300897762"," 2.783415e+01","7.946712e-154","3.962028e-151","340.526221614","Nsg2"
"88","Ndrg4"," 5.538379e+00"," 1.5051833475"," 1.707734e+01"," 8.326418e-63"," 4.782180e-61","132.021235918","Ndrg4"
"89","Rab3a"," 5.533066e+00"," 2.4418808599"," 1.936113e+01"," 2.560702e-79"," 2.586419e-77","169.806591800","Rab3a"
"90","Slco1c1","-5.525065e+00"," 2.4670700221","-2.818413e+01","2.721186e-157","1.518227e-154","348.615241213","Slco1c1"
"91","Gpc5","-5.482777e+00"," 0.7977241408","-2.786613e+01","3.842608e-154","1.957475e-151","341.399529235","Gpc5"
"92","Ptn","-5.470640e+00"," 7.1561514831","-2.478272e+01","8.165958e-125","2.453242e-122","273.967023047","Ptn"
"93","Qk","-5.457858e+00"," 8.0515150844","-2.739368e+01","1.671054e-149","7.388266e-147","330.520546710","Qk"
"94","Plekhb1","-5.453501e+00"," 6.1999779218","-2.790106e+01","1.737004e-154","9.045158e-152","342.156029765","Plekhb1"
"95","Tmem59l"," 5.442159e+00"," 1.1170103787"," 2.045412e+01"," 8.350721e-88"," 1.131112e-85","189.248910731","Tmem59l"
"96","Caly"," 5.408928e+00"," 0.5313620585"," 2.483606e+01","2.656883e-125","8.085551e-123","275.161468327","Caly"
"97","Ngfrap1"," 5.392510e+00"," 2.6481577249"," 1.804451e+01"," 1.362848e-69"," 9.706876e-68","147.544466127","Ngfrap1"
"98","Prex2","-5.383357e+00"," 1.4651682876","-2.451308e+01","2.322398e-122","6.478660e-120","268.490099728","Prex2"
"99","Lcat","-5.360391e+00"," 0.8076944144","-2.274039e+01","1.053087e-106","2.243362e-104","232.589927983","Lcat"
"100","Cspg5","-5.358969e+00"," 2.3641316512","-1.739842e+01"," 5.035247e-65"," 3.113217e-63","137.089294541","Cspg5"
"101","Atp2b1"," 5.358824e+00"," 3.6200126068"," 1.734785e+01"," 1.131613e-64"," 6.959868e-63","136.288566795","Atp2b1"
"102","Prkcb"," 5.357207e+00"," 2.8507375906"," 1.845090e+01"," 1.554643e-72"," 1.234913e-70","154.284893033","Prkcb"
"103","Btbd17","-5.356549e+00"," 0.5904293937","-2.696542e+01","2.419450e-145","1.012410e-142","321.196304273","Btbd17"
"104","Slc9a3r1","-5.346242e+00"," 1.6409052632","-1.861128e+01"," 1.036503e-73"," 8.643552e-72","156.976326950","Slc9a3r1"
"105","Timp4","-5.334251e+00"," 1.3294413603","-2.208622e+01","3.832690e-101"," 7.611139e-99","219.828709460","Timp4"
"106","Cplx1"," 5.321757e+00"," 0.2694915875"," 2.465425e+01","1.212015e-123","3.550143e-121","271.359936297","Cplx1"
"107","Acsl6","-5.295577e+00"," 1.4198130126","-1.911922e+01"," 1.724740e-77"," 1.636268e-75","165.621618556","Acsl6"
"108","Csrp1","-5.294458e+00"," 7.3112268469","-2.536757e+01","3.356968e-130","1.077587e-127","286.396471273","Csrp1"
"109","Sox9","-5.285840e+00"," 0.9773712118","-2.433318e+01","9.835450e-121","2.679931e-118","264.718285743","Sox9"
"110","Mllt11"," 5.273412e+00"," 1.1775545937"," 1.821594e+01"," 7.936078e-71"," 5.829659e-69","150.376322212","Mllt11"
"111","Cd63","-5.259723e+00"," 5.2603530305","-2.308810e+01","1.042762e-109","2.327147e-107","239.380025515","Cd63"
"112","Hprt"," 5.256598e+00"," 2.4867015721"," 1.847336e+01"," 1.065210e-72"," 8.577687e-71","154.661395958","Hprt"
"113","Timp3","-5.256573e+00"," 3.6186978976","-2.079339e+01"," 1.635180e-90"," 2.472075e-88","195.462871857","Timp3"
"114","Serpine2","-5.248997e+00"," 3.1487823854","-1.579476e+01"," 2.716529e-54"," 1.172310e-52","112.557958904","Serpine2"
"115","Scg5"," 5.245016e+00"," 2.7868506671"," 1.913892e+01"," 1.226153e-77"," 1.167985e-75","165.954623106","Scg5"
"116","Eno2"," 5.227523e+00"," 0.5718468901"," 1.991577e+01"," 1.404865e-83"," 1.679602e-81","179.572096364","Eno2"
"117","Klc1"," 5.219485e+00"," 4.1429913524"," 1.702272e+01"," 1.969603e-62"," 1.112137e-60","131.167266023","Klc1"
"118","Sfxn5","-5.194060e+00"," 1.7597212170","-2.061742e+01"," 4.193127e-89"," 5.919129e-87","192.232576622","Sfxn5"
"119","Uchl1"," 5.190668e+00"," 0.8220905412"," 1.989027e+01"," 2.216204e-83"," 2.570906e-81","179.118695577","Uchl1"
"120","Pon2","-5.186918e+00"," 3.9409013809","-2.038424e+01"," 2.986891e-87"," 3.976808e-85","187.991643034","Pon2"
"121","Pacsin1"," 5.145708e+00"," 0.9666392567"," 1.852678e+01"," 4.327592e-73"," 3.533396e-71","155.556943273","Pacsin1"
"122","Tst","-5.145327e+00"," 1.4498720979","-2.126562e+01"," 2.439186e-94"," 4.202753e-92","204.238301163","Tst"
"123","Morf4l2"," 5.140070e+00"," 4.4667273375"," 1.716610e+01"," 2.044747e-63"," 1.209963e-61","133.418013908","Morf4l2"
"124","Baiap2"," 5.131482e+00"," 1.0569294713"," 1.946115e+01"," 4.437044e-80"," 4.621034e-78","171.559211002","Baiap2"
"125","Pcp4"," 5.131048e+00"," 0.6683411380"," 1.778011e+01"," 1.047761e-67"," 7.014909e-66","143.233086656","Pcp4"
"126","Elmod1"," 5.061910e+00"," 0.1927252544"," 2.411276e+01","9.431319e-119","2.455601e-116","260.155678015","Elmod1"
"127","Acsl3","-5.035953e+00"," 4.1014373116","-1.720208e+01"," 1.155283e-63"," 6.923718e-62","133.982624146","Acsl3"
"128","Atp6v1g2"," 5.024775e+00"," 0.5439673070"," 1.828687e+01"," 2.431489e-71"," 1.849905e-69","151.552175486","Atp6v1g2"
"129","Cyfip2"," 5.005269e+00"," 1.0794568702"," 1.877284e+01"," 6.645914e-75"," 5.683712e-73","159.709350716","Cyfip2"
"130","Rgs7bp"," 4.991100e+00"," 1.1657662882"," 1.989603e+01"," 1.999252e-83"," 2.342423e-81","179.206886458","Rgs7bp"
"131","Hpca"," 4.939239e+00"," 0.2170083678"," 2.077793e+01"," 2.176566e-90"," 3.269453e-88","195.173636533","Hpca"
"132","Matr3"," 4.936023e+00"," 4.8414774941"," 1.743458e+01"," 2.818385e-65"," 1.756468e-63","137.663067283","Matr3"
"133","Ntrk2","-4.930737e+00"," 2.4162766990","-1.521008e+01"," 1.337815e-50"," 5.190234e-49","104.134594337","Ntrk2"
"134","Slc6a1","-4.916874e+00"," 4.0750878105","-2.085338e+01"," 5.384591e-91"," 8.301126e-89","196.530619026","Slc6a1"
"135","Fads2","-4.878538e+00"," 1.0627982642","-2.130448e+01"," 1.173318e-94"," 2.051819e-92","204.965012602","Fads2"
"136","Slc24a2"," 4.870092e+00"," 3.5018690088"," 2.289794e+01","4.627512e-108","1.004042e-105","235.657823650","Slc24a2"
"137","Dbx2","-4.867567e+00"," 0.6806484371","-2.306992e+01","1.499864e-109","3.315690e-107","239.115161284","Dbx2"
"138","Rab3c"," 4.844932e+00"," 0.2382588170"," 2.203350e+01","1.062723e-100"," 2.092671e-98","218.797254633","Rab3c"
"139","Syt4"," 4.841629e+00"," 0.1337862625"," 2.388464e+01","1.028575e-116","2.591678e-114","255.495006989","Syt4"
"140","Tspyl4"," 4.839004e+00"," 3.0634174422"," 1.836935e+01"," 6.115199e-72"," 4.744949e-70","152.918771211","Tspyl4"
"141","Baalc","-4.814474e+00"," 1.0444677186","-1.897020e+01"," 2.258677e-76"," 2.035676e-74","163.072135254","Baalc"
"142","Fxyd1","-4.806866e+00"," 1.1033829521","-2.384644e+01","2.249445e-116","5.607579e-114","254.757463989","Fxyd1"
"143","Scg3","-4.804004e+00"," 2.8526189629","-1.556347e+01"," 8.108523e-53"," 3.351094e-51","109.197225926","Scg3"
"144","Ttc3"," 4.797048e+00"," 3.9285206592"," 1.423365e+01"," 1.053792e-44"," 3.346003e-43"," 90.680273613","Ttc3"
"145","Scrg1","-4.795609e+00"," 1.1649059157","-2.431458e+01","1.447325e-120","3.898296e-118","264.383198627","Scrg1"
"146","St8sia3"," 4.791446e+00"," 0.3380127052"," 2.168089e+01"," 9.297890e-98"," 1.757076e-95","212.060197273","St8sia3"
"147","Napb"," 4.766628e+00"," 0.4482234048"," 1.930538e+01"," 6.782030e-79"," 6.705625e-77","168.847422145","Napb"
"148","Smpdl3a","-4.766445e+00"," 2.0212728564","-1.793578e+01"," 8.180032e-69"," 5.687913e-67","145.759164730","Smpdl3a"
"149","Nsf"," 4.765208e+00"," 1.3652197642"," 1.579764e+01"," 2.603044e-54"," 1.125409e-52","112.595841406","Nsf"
"150","Tubb4a"," 4.762446e+00"," 6.9100712332"," 1.905694e+01"," 5.063524e-77"," 4.746142e-75","164.553634184","Tubb4a"
"151","Got1"," 4.755479e+00"," 1.4664073470"," 1.571335e+01"," 9.022132e-54"," 3.836944e-52","111.362023955","Got1"
"152","Rorb","-4.753055e+00"," 0.6017649966","-2.257174e+01","2.935154e-105","6.141024e-103","229.271612714","Rorb"
"153","Wbp5"," 4.742691e+00"," 3.1166546807"," 1.776256e+01"," 1.395182e-67"," 9.287869e-66","142.950219453","Wbp5"
"154","Sept3"," 4.735710e+00"," 0.4424707840"," 2.073954e+01"," 4.423085e-90"," 6.477884e-88","194.464858226","Sept3"
"155","Zwint"," 4.734635e+00"," 2.2595759670"," 1.448189e+01"," 3.598253e-46"," 1.184240e-44"," 94.011535824","Zwint"
"156","Chst2","-4.726047e+00"," 2.5938229420","-1.665905e+01"," 5.735739e-60"," 3.040850e-58","125.527075543","Chst2"
"157","Grin2c","-4.716044e+00"," 0.3182011365","-2.540670e+01","1.453938e-130","4.731961e-128","287.314428029","Grin2c"
"158","Naaa","-4.687190e+00"," 0.9984809325","-1.885990e+01"," 1.500298e-75"," 1.321672e-73","161.177708449","Naaa"
"159","Camk4"," 4.684908e+00"," 0.2275930845"," 2.074093e+01"," 4.311156e-90"," 6.369314e-88","194.495943594","Camk4"
"160","Egr1"," 4.680404e+00"," 2.6458416470"," 1.532884e+01"," 2.432918e-51"," 9.662806e-50","105.800353622","Egr1"
"161","Scn2a1"," 4.678834e+00"," 0.2711033219"," 2.139294e+01"," 2.209822e-95"," 3.983290e-93","206.614661239","Scn2a1"
"162","Scd2","-4.669125e+00"," 7.1810198676","-1.877488e+01"," 6.417849e-75"," 5.508771e-73","159.700307022","Scd2"
"163","Ank3"," 4.666764e+00"," 3.0989336784"," 2.211256e+01","2.300846e-101"," 4.608182e-99","220.316757250","Ank3"
"164","Fbxw7"," 4.653356e+00"," 0.8478706311"," 1.731237e+01"," 1.994847e-64"," 1.223698e-62","135.728670959","Fbxw7"
"165","Cyp2j9","-4.637887e+00"," 1.3264171323","-2.084274e+01"," 6.558636e-91"," 1.004500e-88","196.373313128","Cyp2j9"
"166","5730469M10Rik","-4.628843e+00"," 2.8699882308","-1.691396e+01"," 1.086462e-61"," 6.047283e-60","129.467907256","5730469M10Rik"
"167","Cdr1"," 4.627504e+00"," 1.2334801710"," 1.389041e+01"," 1.032809e-42"," 3.075199e-41"," 86.090695738","Cdr1"
"168","Cyp2d22","-4.615522e+00"," 1.1488556728","-2.074080e+01"," 4.321773e-90"," 6.369314e-88","194.497996897","Cyp2d22"
"169","Scn2b"," 4.598766e+00"," 0.3439063582"," 1.989940e+01"," 1.882410e-83"," 2.216608e-81","179.285683762","Scn2b"
"170","Kif5c"," 4.593028e+00"," 0.8316008321"," 1.544094e+01"," 4.816661e-52"," 1.959528e-50","107.401406716","Kif5c"
"171","Myt1l"," 4.588671e+00"," 0.1987878281"," 2.023119e+01"," 4.812295e-86"," 6.264806e-84","185.223486622","Myt1l"
"172","A030009H04Rik"," 4.586431e+00"," 0.2744426754"," 1.995611e+01"," 6.824090e-84"," 8.242727e-82","180.294389993","A030009H04Rik"
"173","Sparc","-4.580832e+00"," 5.6395553898","-1.864122e+01"," 6.238296e-74"," 5.258345e-72","157.481498046","Sparc"
"174","Id4","-4.576405e+00"," 1.0201687968","-1.818916e+01"," 1.239234e-70"," 8.990396e-69","149.932638643","Id4"
"175","Gstm5","-4.575466e+00"," 5.4386001016","-1.646054e+01"," 1.215658e-58"," 6.139337e-57","122.495907744","Gstm5"
"176","Acot7"," 4.562929e+00"," 4.6348815682"," 1.822816e+01"," 6.473766e-71"," 4.815866e-69","150.577570427","Acot7"
"177","Tspan13"," 4.560664e+00"," 2.9408061480"," 1.863765e+01"," 6.628548e-74"," 5.567268e-72","157.422133307","Tspan13"
"178","1190002H23Rik","-4.537890e+00"," 2.8868155780","-1.937578e+01"," 1.981818e-79"," 2.010387e-77","170.065085496","1190002H23Rik"
"179","Paqr7","-4.533636e+00"," 1.9628373649","-1.714577e+01"," 2.821988e-63"," 1.661499e-61","133.061085782","Paqr7"
"180","Pdxp"," 4.531940e+00"," 0.5938967089"," 1.771700e+01"," 2.930466e-67"," 1.923518e-65","142.211416160","Pdxp"
"181","Myo6","-4.524210e+00"," 4.8952508496","-2.088309e+01"," 3.103479e-91"," 4.816148e-89","197.119294218","Myo6"
"182","Grm3","-4.521264e+00"," 3.5136868622","-2.030859e+01"," 1.182329e-86"," 1.547794e-84","186.619585028","Grm3"
"183","Tlcd1","-4.520312e+00"," 0.4624062288","-2.400111e+01","9.408839e-118","2.422828e-115","257.933525412","Tlcd1"
"184","Tmem47","-4.514861e+00"," 1.3679893097","-1.657516e+01"," 2.092595e-59"," 1.096997e-57","124.243230531","Tmem47"
"185","Fjx1","-4.512343e+00"," 0.7186972385","-2.002520e+01"," 1.976052e-84"," 2.411710e-82","181.529488381","Fjx1"
"186","Crmp1"," 4.512115e+00"," 0.3596973392"," 1.986678e+01"," 3.371065e-83"," 3.853373e-81","178.705137607","Crmp1"
"187","Cplx2"," 4.511151e+00"," 0.7383570995"," 1.621129e+01"," 5.381120e-57"," 2.573383e-55","118.734967214","Cplx2"
"188","Syngr3"," 4.500449e+00"," 0.3091688782"," 2.082454e+01"," 9.187907e-91"," 1.398053e-88","196.035881588","Syngr3"
"189","Gprasp1"," 4.499231e+00"," 1.5305653368"," 1.584502e+01"," 1.291236e-54"," 5.666206e-53","113.293357280","Gprasp1"
"190","Atp1b1"," 4.481475e+00"," 1.9024488250"," 1.414832e+01"," 3.325238e-44"," 1.038937e-42"," 89.542169756","Atp1b1"
"191","Dync1i1"," 4.479968e+00"," 0.3803039885"," 1.830570e+01"," 1.774994e-71"," 1.354835e-69","151.862934278","Dync1i1"
"192","Cbs","-4.479821e+00"," 0.6066450076","-2.074531e+01"," 3.976124e-90"," 5.934555e-88","194.581393699","Cbs"
"193","Nap1l5"," 4.478100e+00"," 3.5403990344"," 1.622392e+01"," 4.446129e-57"," 2.130596e-55","118.931439444","Nap1l5"
"194","Psip1"," 4.467148e+00"," 4.3659183873"," 1.762243e+01"," 1.361267e-66"," 8.787482e-65","140.677632651","Psip1"
"195","Mid1ip1","-4.464160e+00"," 4.9859970047","-1.764701e+01"," 9.137605e-67"," 5.964387e-65","141.078121024","Mid1ip1"
"196","Atp6v1b2"," 4.452842e+00"," 3.3682877568"," 1.359004e+01"," 5.263359e-41"," 1.477081e-39"," 82.221756028","Atp6v1b2"
"197","Syn2"," 4.443739e+00"," 0.9996164447"," 1.635978e+01"," 5.659805e-58"," 2.798021e-56","120.975738998","Syn2"
"198","Fkbp1a"," 4.440630e+00"," 7.5558215276"," 1.842691e+01"," 2.326901e-72"," 1.829740e-70","153.853222737","Fkbp1a"
"199","AI464131","-4.430449e+00"," 0.4586997823","-2.252639e+01","7.159054e-105","1.484585e-102","228.389274720","AI464131"
"200","Vcam1","-4.415670e+00"," 0.6999608382","-2.055535e+01"," 1.310111e-88"," 1.827370e-86","191.100962085","Vcam1"
"201","6330403K07Rik"," 4.413598e+00"," 0.7804006031"," 1.714509e+01"," 2.852573e-63"," 1.675297e-61","133.088775265","6330403K07Rik"
"202","H2afz"," 4.398516e+00"," 4.4241820231"," 1.631746e+01"," 1.077275e-57"," 5.248190e-56","120.338835961","H2afz"
"203","Asrgl1","-4.397279e+00"," 3.4311760035","-1.729805e+01"," 2.507339e-64"," 1.518204e-62","135.497331838","Asrgl1"
"204","Rrp1"," 4.395718e+00"," 4.9596554078"," 1.478558e+01"," 5.390862e-48"," 1.902471e-46"," 98.181164035","Rrp1"
"205","Scara3","-4.388672e+00"," 0.2801640161","-2.353179e+01","1.369937e-113","3.309456e-111","248.384545743","Scara3"
