"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"12381","Mir592","-0.6251989236","-0.4317163074","-3.104868e+00","1.919260e-03","4.886239e-03","-2.304346e+00","Mir592"
"12382","Mir598","-0.6251989236","-0.4350048602","-3.118138e+00","1.835144e-03","4.886239e-03","-2.263443e+00","Mir598"
"12383","Mir599","-0.6251989236","-0.4337719915","-3.104859e+00","1.919318e-03","4.886239e-03","-2.304373e+00","Mir599"
"12384","Mir615","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir615"
"12385","Mir653","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir653"
"12386","Mir654","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir654"
"12387","Mir664","-0.6251989236","-0.4344052944","-3.113791e+00","1.862318e-03","4.886239e-03","-2.276861e+00","Mir664"
"12388","Mir665","-0.6251989236","-0.4366661702","-3.113220e+00","1.865918e-03","4.886239e-03","-2.278624e+00","Mir665"
"12389","Mir666","-0.6251989236","-0.4375302100","-3.119299e+00","1.827948e-03","4.886239e-03","-2.259856e+00","Mir666"
"12390","Mir667","-0.6251989236","-0.4353393217","-3.105750e+00","1.913559e-03","4.886239e-03","-2.301632e+00","Mir667"
"12391","Mir668","-0.6251989236","-0.4353835667","-3.115128e+00","1.853921e-03","4.886239e-03","-2.272736e+00","Mir668"
"12392","Mir669a-1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-1"
"12393","Mir669a-10","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-10"
"12394","Mir669a-11","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-11"
"12395","Mir669a-12","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-12"
"12396","Mir669a-2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-2"
"12397","Mir669a-3","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-3"
"12398","Mir669a-4","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-4"
"12399","Mir669a-5","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-5"
"12400","Mir669a-6","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-6"
"12401","Mir669a-7","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-7"
"12402","Mir669a-8","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-8"
"12403","Mir669a-9","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669a-9"
"12404","Mir669b","-0.6251989236","-0.4347912657","-3.110013e+00","1.886236e-03","4.886239e-03","-2.288508e+00","Mir669b"
"12405","Mir669c","-0.6251989236","-0.4371707885","-3.122192e+00","1.810131e-03","4.886239e-03","-2.250913e+00","Mir669c"
"12406","Mir669e","-0.6251989236","-0.4351908586","-3.096928e+00","1.971265e-03","4.886239e-03","-2.328734e+00","Mir669e"
"12407","Mir669g","-0.6251989236","-0.4373135191","-3.110317e+00","1.884301e-03","4.886239e-03","-2.287572e+00","Mir669g"
"12408","Mir669h","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669h"
"12409","Mir669i","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669i"
"12410","Mir669j","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669j"
"12411","Mir669k","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669k"
"12412","Mir669m-1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669m-1"
"12413","Mir669m-2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669m-2"
"12414","Mir669p-1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669p-1"
"12415","Mir669p-2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir669p-2"
"12416","Mir671","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir671"
"12417","Mir673","-0.6251989236","-0.4272179959","-3.089246e+00","2.022812e-03","4.888168e-03","-2.352273e+00","Mir673"
"12418","Mir675","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir675"
"12419","Mir676","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir676"
"12420","Mir677","-0.6251989236","-0.4215570958","-3.089784e+00","2.019166e-03","4.886289e-03","-2.350628e+00","Mir677"
"12421","Mir678","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir678"
"12422","Mir679","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir679"
"12423","Mir680-2","-0.6251989236","-0.4237714573","-3.109445e+00","1.889856e-03","4.886239e-03","-2.290258e+00","Mir680-2"
"12424","Mir680-3","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir680-3"
"12425","Mir681","-0.6251989236","-0.4359908932","-3.115973e+00","1.848636e-03","4.886239e-03","-2.270130e+00","Mir681"
"12426","Mir683-1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir683-1"
"12427","Mir683-2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir683-2"
"12428","Mir686","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir686"
"12429","Mir687","-0.6251989236","-0.4335097985","-3.105902e+00","1.912578e-03","4.886239e-03","-2.301164e+00","Mir687"
"12430","Mir691","-0.6251989236","-0.4355375663","-3.107014e+00","1.905421e-03","4.886239e-03","-2.297743e+00","Mir691"
"12431","Mir693","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir693"
"12432","Mir694","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir694"
"12433","Mir697","-0.6251989236","-0.4212419966","-3.052945e+00","2.283551e-03","5.160619e-03","-2.462718e+00","Mir697"
"12434","Mir7-2","-0.6251989236","-0.4359480807","-3.118978e+00","1.829937e-03","4.886239e-03","-2.260849e+00","Mir7-2"
"12435","Mir700","-0.6251989236","-0.4337383420","-3.116202e+00","1.847200e-03","4.886239e-03","-2.269421e+00","Mir700"
"12436","Mir701","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir701"
"12437","Mir702","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir702"
"12438","Mir705","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir705"
"12439","Mir708","-0.6251989236","-0.4012734996","-3.041758e+00","2.369906e-03","5.276891e-03","-2.496492e+00","Mir708"
"12440","Mir709","-0.6251989236","-0.4351633036","-3.119212e+00","1.828488e-03","4.886239e-03","-2.260126e+00","Mir709"
"12441","Mir710","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir710"
"12442","Mir711","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir711"
"12443","Mir717","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir717"
"12444","Mir718","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir718"
"12445","Mir719","-0.6251989236","-0.4375302100","-3.120637e+00","1.819688e-03","4.886239e-03","-2.255721e+00","Mir719"
"12446","Mir720","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir720"
"12447","Mir721","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir721"
"12448","Mir741","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir741"
"12449","Mir742","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir742"
"12450","Mir743","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir743"
"12451","Mir743b","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir743b"
"12452","Mir758","-0.6251989236","-0.4341022012","-3.107228e+00","1.904045e-03","4.886239e-03","-2.297083e+00","Mir758"
"12453","Mir759","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir759"
"12454","Mir762","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir762"
"12455","Mir764","-0.6251989236","-0.4368474908","-3.112460e+00","1.870715e-03","4.886239e-03","-2.280967e+00","Mir764"
"12456","Mir767","-0.6251989236","-0.4364880693","-3.118775e+00","1.831193e-03","4.886239e-03","-2.261476e+00","Mir767"
"12457","Mir770","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir770"
"12458","Mir7b","-0.6251989236","-0.4254940510","-3.086890e+00","2.038870e-03","4.897932e-03","-2.359482e+00","Mir7b"
"12459","Mir802","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir802"
"12460","Mir804","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir804"
"12461","Mir871","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir871"
"12462","Mir872","-0.6251989236","-0.4347080834","-3.120515e+00","1.820442e-03","4.886239e-03","-2.256100e+00","Mir872"
"12463","Mir873","-0.6251989236","-0.4358623401","-3.121737e+00","1.812927e-03","4.886239e-03","-2.252323e+00","Mir873"
"12464","Mir876","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir876"
"12465","Mir877","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir877"
"12466","Mir881","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir881"
"12467","Mir882","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir882"
"12468","Mir883a","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir883a"
"12469","Mir883b","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir883b"
"12470","Mir92-1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir92-1"
"12471","Mir92-2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir92-2"
"12472","Mir96","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir96"
"12473","Mir98","-0.6251989236","-0.4363283685","-3.108703e+00","1.894595e-03","4.886239e-03","-2.292543e+00","Mir98"
"12474","Mir99b","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mir99b"
"12475","Mirg","-0.6251989236","-0.3995598152","-3.023986e+00","2.513262e-03","5.491726e-03","-2.549894e+00","Mirg"
"12476","Mirlet7a-1","-0.6251989236","-0.4321343490","-3.117700e+00","1.837866e-03","4.886239e-03","-2.264796e+00","Mirlet7a-1"
"12477","Mirlet7b","-0.6251989236","-0.4229854681","-3.114513e+00","1.857778e-03","4.886239e-03","-2.274633e+00","Mirlet7b"
"12478","Mirlet7c-2","-0.6251989236","-0.4272819517","-3.105058e+00","1.918030e-03","4.886239e-03","-2.303761e+00","Mirlet7c-2"
"12479","Mirlet7e","-0.6251989236","-0.4355101086","-3.115588e+00","1.851044e-03","4.886239e-03","-2.271319e+00","Mirlet7e"
"12480","Mlana","-0.6251989236","-0.4341382414","-3.104735e+00","1.920118e-03","4.886239e-03","-2.304753e+00","Mlana"
"12481","Mmp10","-0.6251989236","-0.4358151585","-3.104667e+00","1.920564e-03","4.886239e-03","-2.304965e+00","Mmp10"
"12482","Mmp13","-0.6251989236","-0.4338605429","-3.115530e+00","1.851407e-03","4.886239e-03","-2.271498e+00","Mmp13"
"12483","Mmp1a","-0.6251989236","-0.4373135191","-3.121540e+00","1.814133e-03","4.886239e-03","-2.252930e+00","Mmp1a"
"12484","Mmp20","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mmp20"
"12485","Mmp21","-0.6251989236","-0.4264287444","-3.063747e+00","2.202916e-03","5.053940e-03","-2.429990e+00","Mmp21"
"12486","Mmp27","-0.6251989236","-0.4348831018","-3.121902e+00","1.811909e-03","4.886239e-03","-2.251810e+00","Mmp27"
"12487","Mnx1","-0.6251989236","-0.4375302100","-3.120314e+00","1.821682e-03","4.886239e-03","-2.256721e+00","Mnx1"
"12488","Mogat2","-0.6251989236","-0.4367047601","-3.119882e+00","1.824346e-03","4.886239e-03","-2.258056e+00","Mogat2"
"12489","Mov10l1","-0.6251989236","-0.4340839672","-3.095423e+00","1.981271e-03","4.886239e-03","-2.333352e+00","Mov10l1"
"12490","Moxd2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Moxd2"
"12491","Mrgpra1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mrgpra1"
"12492","Mrgpra3","-0.6251989236","-0.4375302100","-3.121926e+00","1.811767e-03","4.886239e-03","-2.251738e+00","Mrgpra3"
"12493","Mrgpra4","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mrgpra4"
"12494","Mrgpra6","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mrgpra6"
"12495","Mrgpra9","-0.6251989236","-0.4329973753","-3.068452e+00","2.168612e-03","5.014644e-03","-2.415696e+00","Mrgpra9"
"12496","Mrgprb4","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mrgprb4"
"12497","Mrgprb5","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mrgprb5"
"12498","Mrgprd","-0.6251989236","-0.4373135191","-3.118992e+00","1.829852e-03","4.886239e-03","-2.260807e+00","Mrgprd"
"12499","Mrgprg","-0.6251989236","-0.4365981532","-3.122334e+00","1.809264e-03","4.886239e-03","-2.250476e+00","Mrgprg"
"12500","Mrgprh","-0.6251989236","-0.3857083684","-3.027453e+00","2.484687e-03","5.452164e-03","-2.539500e+00","Mrgprh"
"12501","Mrgprx1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mrgprx1"
"12502","Mrgprx2","-0.6251989236","-0.4368474908","-3.122564e+00","1.807851e-03","4.886239e-03","-2.249763e+00","Mrgprx2"
"12503","Mrvi1","-0.6251989236","-0.0396631944","-2.970764e+00","2.991329e-03","6.237054e-03","-2.707951e+00","Mrvi1"
"12504","Ms4a10","-0.6251989236","-0.4375302100","-3.121647e+00","1.813478e-03","4.886239e-03","-2.252600e+00","Ms4a10"
"12505","Ms4a13","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Ms4a13"
"12506","Ms4a18","-0.6251989236","-0.4360827439","-3.105882e+00","1.912712e-03","4.886239e-03","-2.301228e+00","Ms4a18"
"12507","Ms4a2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Ms4a2"
"12508","Ms4a5","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Ms4a5"
"12509","Msgn1","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Msgn1"
"12510","Mslnl","-0.6251989236","-0.4332876108","-3.104497e+00","1.921662e-03","4.886239e-03","-2.305487e+00","Mslnl"
"12511","Msmb","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Msmb"
"12512","Msmp","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Msmp"
"12513","Msx3","-0.6251989236","-0.4288581625","-3.080818e+00","2.080791e-03","4.925666e-03","-2.378032e+00","Msx3"
"12514","Mtag2","-0.6251989236","-0.4009824088","-2.995889e+00","2.756153e-03","5.869954e-03","-2.633683e+00","Mtag2"
"12515","Mtnr1b","-0.6251989236","-0.4375302100","-3.120735e+00","1.819086e-03","4.886239e-03","-2.255419e+00","Mtnr1b"
"12516","Muc15","-0.6251989236","-0.3915504740","-3.008039e+00","2.648598e-03","5.708139e-03","-2.597544e+00","Muc15"
"12517","Mup1","-0.6251989236","-0.4345432621","-3.099184e+00","1.956359e-03","4.886239e-03","-2.321811e+00","Mup1"
"12518","Mup10","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mup10"
"12519","Mup11","-0.6251989236","-0.4373135191","-3.118398e+00","1.833531e-03","4.886239e-03","-2.262641e+00","Mup11"
"12520","Mup13","-0.6251989236","-0.4364421654","-3.115215e+00","1.853378e-03","4.886239e-03","-2.272469e+00","Mup13"
"12521","Mup15","-0.6251989236","-0.4361647715","-3.107844e+00","1.900097e-03","4.886239e-03","-2.295190e+00","Mup15"
"12522","Mup16","-0.6251989236","-0.4365395502","-3.109527e+00","1.889332e-03","4.886239e-03","-2.290005e+00","Mup16"
"12523","Mup17","-0.6251989236","-0.4360220409","-3.107749e+00","1.900703e-03","4.886239e-03","-2.295481e+00","Mup17"
"12524","Mup19","-0.6251989236","-0.4362811869","-3.110761e+00","1.881479e-03","4.886239e-03","-2.286204e+00","Mup19"
"12525","Mup2","-0.6251989236","-0.4362126191","-3.104010e+00","1.924820e-03","4.886239e-03","-2.306985e+00","Mup2"
"12526","Mup21","-0.6251989236","-0.4352327148","-3.114417e+00","1.858381e-03","4.886239e-03","-2.274930e+00","Mup21"
"12527","Mup4","-0.6251989236","-0.4371707885","-3.117211e+00","1.840913e-03","4.886239e-03","-2.266309e+00","Mup4"
"12528","Mup5","-0.6251989236","-0.4368474908","-3.110682e+00","1.881978e-03","4.886239e-03","-2.286446e+00","Mup5"
"12529","Mup9","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mup9"
"12530","Mx1","-0.6251989236","-0.4314645338","-3.096760e+00","1.972380e-03","4.886239e-03","-2.329250e+00","Mx1"
"12531","Mxd3","-0.6251989236","-0.3562558320","-2.961846e+00","3.079120e-03","6.371280e-03","-2.734165e+00","Mxd3"
"12532","Mybpc2","-0.6251989236","-0.4169765880","-3.071340e+00","2.147805e-03","4.991996e-03","-2.406914e+00","Mybpc2"
"12533","Mycs","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Mycs"
"12534","Myh1","-0.6251989236","-0.4284919774","-3.107000e+00","1.905510e-03","4.886239e-03","-2.297785e+00","Myh1"
"12535","Myh13","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Myh13"
"12536","Myl1","-0.6251989236","-0.4204369605","-3.076425e+00","2.111607e-03","4.955426e-03","-2.391429e+00","Myl1"
"12537","Mylk2","-0.6251989236","-0.4237884831","-3.060924e+00","2.223733e-03","5.081796e-03","-2.438554e+00","Mylk2"
"12538","Myo18b","-0.6251989236","-0.4189863016","-3.025473e+00","2.500967e-03","5.474559e-03","-2.545437e+00","Myo18b"
"12539","Myog","-0.6251989236","-0.4272308952","-3.096597e+00","1.973464e-03","4.886239e-03","-2.329751e+00","Myog"
"12540","Myom2","-0.6251989236","-0.4320675038","-3.105625e+00","1.914371e-03","4.886239e-03","-2.302018e+00","Myom2"
"12541","Myot","-0.6251989236","-0.4347666864","-3.120936e+00","1.817851e-03","4.886239e-03","-2.254799e+00","Myot"
"12542","Myoz3","-0.6251989236","-0.4200895935","-3.050915e+00","2.299005e-03","5.183046e-03","-2.468856e+00","Myoz3"
"12543","Mypn","-0.6251989236","-0.4327762259","-3.113194e+00","1.866079e-03","4.886239e-03","-2.278703e+00","Mypn"
"12544","Nanog","-0.6251989236","-0.4375302100","-3.122128e+00","1.810522e-03","4.886239e-03","-2.251111e+00","Nanog"
"12545","Nanos2","-0.6251989236","-0.4359480807","-3.118057e+00","1.835650e-03","4.886239e-03","-2.263695e+00","Nanos2"
"12546","Nat3","-0.6251989236","-0.4363453387","-3.108227e+00","1.897642e-03","4.886239e-03","-2.294010e+00","Nat3"
"12547","Ncapg","-0.6251989236","-0.3584463094","-2.865519e+00","4.188742e-03","8.178203e-03","-3.012288e+00","Ncapg"
"12548","Nccrp1","-0.6251989236","-0.4350899842","-3.100468e+00","1.947921e-03","4.886239e-03","-2.317869e+00","Nccrp1"
"12549","Nctc1","-0.6251989236","-0.4371707885","-3.117526e+00","1.838948e-03","4.886239e-03","-2.265334e+00","Nctc1"
"12550","Ndst4","-0.6251989236","-0.3731105870","-2.968122e+00","3.017094e-03","6.274924e-03","-2.715724e+00","Ndst4"
"12551","Necab2","-0.6251989236","-0.1195365607","-2.492368e+00","1.273656e-02","2.162724e-02","-4.003260e+00","Necab2"
"12552","Nepn","-0.6251989236","-0.4341085465","-3.111236e+00","1.878463e-03","4.886239e-03","-2.284740e+00","Nepn"
"12553","Neurog3","-0.6251989236","-0.4375302100","-3.120336e+00","1.821544e-03","4.886239e-03","-2.256652e+00","Neurog3"
"12554","Nhlh1","-0.6251989236","-0.4364421654","-3.120391e+00","1.821204e-03","4.886239e-03","-2.256482e+00","Nhlh1"
"12555","Nhs","-0.6251989236","-0.4107565010","-2.985537e+00","2.850924e-03","6.020160e-03","-2.664358e+00","Nhs"
"12556","Nipsnap3a","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Nipsnap3a"
"12557","Nkain3","-0.6251989236","-0.2884329192","-2.749677e+00","5.996844e-03","1.105357e-02","-3.334637e+00","Nkain3"
"12558","Nkpd1","-0.6251989236","-0.4181687125","-3.000450e+00","2.715324e-03","5.802315e-03","-2.620136e+00","Nkpd1"
"12559","Nkx2-4","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Nkx2-4"
"12560","Nkx2-5","-0.6251989236","-0.4369790576","-3.117266e+00","1.840565e-03","4.886239e-03","-2.266136e+00","Nkx2-5"
"12561","Nkx2-6","-0.6251989236","-0.4375302100","-3.121611e+00","1.813699e-03","4.886239e-03","-2.252711e+00","Nkx2-6"
"12562","Nkx3-1","-0.6251989236","-0.4361321249","-3.119974e+00","1.823779e-03","4.886239e-03","-2.257772e+00","Nkx3-1"
"12563","Nkx3-2","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Nkx3-2"
"12564","Nkx6-1","-0.6251989236","-0.3512826909","-3.051518e+00","2.294403e-03","5.177154e-03","-2.467033e+00","Nkx6-1"
"12565","Nkx6-3","-0.6251989236","-0.4352694534","-3.119168e+00","1.828762e-03","4.886239e-03","-2.260263e+00","Nkx6-3"
"12566","Nlrp14","-0.6251989236","-0.4375302100","-3.121579e+00","1.813896e-03","4.886239e-03","-2.252810e+00","Nlrp14"
"12567","Nlrp3","-0.6251989236","-0.4349833773","-3.112212e+00","1.872283e-03","4.886239e-03","-2.281732e+00","Nlrp3"
"12568","Nlrp4a","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Nlrp4a"
"12569","Nlrp4b","-0.6251989236","-0.4375302100","-3.121514e+00","1.814294e-03","4.886239e-03","-2.253011e+00","Nlrp4b"
"12570","Nlrp4c","-0.6251989236","-0.4362387318","-3.121377e+00","1.815136e-03","4.886239e-03","-2.253435e+00","Nlrp4c"
"12571","Nlrp4e","-0.6251989236","-0.4367047601","-3.112117e+00","1.872882e-03","4.886239e-03","-2.282024e+00","Nlrp4e"
"12572","Nlrp4f","-0.6251989236","-0.4341360567","-3.103541e+00","1.927864e-03","4.886239e-03","-2.308427e+00","Nlrp4f"
"12573","Nlrp4g","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Nlrp4g"
"12574","Nlrp9a","-0.6251989236","-0.4379962384","-3.121241e+00","1.815970e-03","4.886239e-03","-2.253854e+00","Nlrp9a"
"12575","Nlrp9b","-0.6251989236","-0.4375302100","-3.121252e+00","1.815905e-03","4.886239e-03","-2.253821e+00","Nlrp9b"
"12576","Nms","-0.6251989236","-0.4359480807","-3.111636e+00","1.875927e-03","4.886239e-03","-2.283507e+00","Nms"
"12577","Nmu","-0.6251989236","-0.4325585570","-3.107636e+00","1.901426e-03","4.886239e-03","-2.295827e+00","Nmu"
"12578","Nmur1","-0.6251989236","-0.4350400708","-3.116963e+00","1.842455e-03","4.886239e-03","-2.267073e+00","Nmur1"
"12579","Nobox","-0.6251989236","-0.4342762371","-3.102916e+00","1.931926e-03","4.886239e-03","-2.310347e+00","Nobox"
"12580","Nod2","-0.6251989236","-0.3652111141","-2.834357e+00","4.618812e-03","8.873708e-03","-3.100304e+00","Nod2"
"12581","Nodal","-0.6251989236","-0.4157543526","-3.032384e+00","2.444557e-03","5.387821e-03","-2.524698e+00","Nodal"
"12582","Nos1","-0.6251989236","-0.4292227421","-3.087992e+00","2.031348e-03","4.894157e-03","-2.356112e+00","Nos1"
"12583","Noto","-0.6251989236","-0.4366307999","-3.118863e+00","1.830647e-03","4.886239e-03","-2.261204e+00","Noto"
"12584","Nox3","-0.6251989236","-0.4343360283","-3.098236e+00","1.962610e-03","4.886239e-03","-2.324721e+00","Nox3"
"12585","Npbwr1","-0.6251989236","-0.4373135191","-3.119531e+00","1.826517e-03","4.886239e-03","-2.259142e+00","Npbwr1"
"12586","Npffr1","-0.6251989236","-0.4238828432","-3.087622e+00","2.033867e-03","4.895193e-03","-2.357242e+00","Npffr1"
"12587","Nppb","-0.6251989236","-0.4360220409","-3.122273e+00","1.809637e-03","4.886239e-03","-2.250664e+00","Nppb"
