"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"12823","Mir1188","-3.294921e-01","-0.4263430946"," -4.871240067"," 1.159459e-06"," 2.240791e-06"," 3.304095e+00","Mir1188"
"12824","Mir1190","-3.294921e-01","-0.4363630161"," -4.893939480"," 1.034172e-06"," 2.106366e-06"," 3.414147e+00","Mir1190"
"12825","Mir1193","-3.294921e-01","-0.4373135191"," -4.911023064"," 9.485864e-07"," 2.072144e-06"," 3.497304e+00","Mir1193"
"12826","Mir1197","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1197"
"12827","Mir1224","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1224"
"12828","Mir122a","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir122a"
"12829","Mir124a-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir124a-1"
"12830","Mir125a","-3.294921e-01","-0.4275287208"," -4.888146773"," 1.064845e-06"," 2.139275e-06"," 3.386015e+00","Mir125a"
"12831","Mir1264","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1264"
"12832","Mir127","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir127"
"12833","Mir128-2","-3.294921e-01","-0.4349472536"," -4.878613543"," 1.117240e-06"," 2.189537e-06"," 3.339788e+00","Mir128-2"
"12834","Mir129-1","-3.294921e-01","-0.4266913519"," -4.858625125"," 1.235275e-06"," 2.339392e-06"," 3.243154e+00","Mir129-1"
"12835","Mir129-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir129-2"
"12836","Mir1298","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1298"
"12837","Mir1306","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1306"
"12838","Mir133a-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir133a-2"
"12839","Mir133b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir133b"
"12840","Mir134","-3.294921e-01","-0.4371707885"," -4.905847308"," 9.737682e-07"," 2.074540e-06"," 3.472080e+00","Mir134"
"12841","Mir135a-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir135a-1"
"12842","Mir135b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir135b"
"12843","Mir136","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir136"
"12844","Mir137","-3.294921e-01","-0.4317646695"," -4.873766196"," 1.144825e-06"," 2.221615e-06"," 3.316318e+00","Mir137"
"12845","Mir139","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir139"
"12846","Mir143","-3.294921e-01","-0.4368474908"," -4.901994658"," 9.929292e-07"," 2.085342e-06"," 3.453321e+00","Mir143"
"12847","Mir144","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir144"
"12848","Mir145","-3.294921e-01","-0.4199423589"," -4.842366929"," 1.340047e-06"," 2.479679e-06"," 3.164842e+00","Mir145"
"12849","Mir147","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir147"
"12850","Mir148a","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir148a"
"12851","Mir148b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir148b"
"12852","Mir149","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir149"
"12853","Mir152","-3.294921e-01","-0.4370641816"," -4.900364779"," 1.001144e-06"," 2.085585e-06"," 3.445390e+00","Mir152"
"12854","Mir154","-3.294921e-01","-0.4344322249"," -4.882544751"," 1.095340e-06"," 2.174994e-06"," 3.358840e+00","Mir154"
"12855","Mir15b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir15b"
"12856","Mir18","-3.294921e-01","-0.4325427792"," -4.857758311"," 1.240656e-06"," 2.344626e-06"," 3.238972e+00","Mir18"
"12857","Mir181c","-3.294921e-01","-0.4370641816"," -4.911662972"," 9.455170e-07"," 2.072144e-06"," 3.500425e+00","Mir181c"
"12858","Mir181d","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir181d"
"12859","Mir182","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir182"
"12860","Mir183","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir183"
"12861","Mir184","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir184"
"12862","Mir1843b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1843b"
"12863","Mir185","-3.294921e-01","-0.4375302100"," -4.909092803"," 9.579036e-07"," 2.072144e-06"," 3.487894e+00","Mir185"
"12864","Mir187","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir187"
"12865","Mir1892","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1892"
"12866","Mir1893","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1893"
"12867","Mir1895","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1895"
"12868","Mir1896","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1896"
"12869","Mir1897","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1897"
"12870","Mir1899","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1899"
"12871","Mir18b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir18b"
"12872","Mir1900","-3.294921e-01","-0.4342802108"," -4.895980203"," 1.023570e-06"," 2.096806e-06"," 3.424065e+00","Mir1900"
"12873","Mir1901","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1901"
"12874","Mir1902","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1902"
"12875","Mir1903","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1903"
"12876","Mir1905","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1905"
"12877","Mir1906-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1906-1"
"12878","Mir1906-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1906-2"
"12879","Mir190b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir190b"
"12880","Mir1912","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1912"
"12881","Mir192","-3.294921e-01","-0.4375302100"," -4.906564146"," 9.702425e-07"," 2.073380e-06"," 3.475572e+00","Mir192"
"12882","Mir1936","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1936"
"12883","Mir193b","-3.294921e-01","-0.4362963384"," -4.910658519"," 9.503393e-07"," 2.072144e-06"," 3.495527e+00","Mir193b"
"12884","Mir194-1","-3.294921e-01","-0.4369790576"," -4.904845031"," 9.787184e-07"," 2.079004e-06"," 3.467199e+00","Mir194-1"
"12885","Mir194-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir194-2"
"12886","Mir1941","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1941"
"12887","Mir1942","-3.294921e-01","-0.4345070021"," -4.901954608"," 9.931303e-07"," 2.085342e-06"," 3.453126e+00","Mir1942"
"12888","Mir1946a","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1946a"
"12889","Mir1947","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1947"
"12890","Mir1948","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1948"
"12891","Mir195","-3.294921e-01","-0.4357594462"," -4.904706888"," 9.794026e-07"," 2.079448e-06"," 3.466526e+00","Mir195"
"12892","Mir1950","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1950"
"12893","Mir1951","-3.294921e-01","-0.4362387318"," -4.907925985"," 9.635783e-07"," 2.072689e-06"," 3.482208e+00","Mir1951"
"12894","Mir1952","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1952"
"12895","Mir1953","-3.294921e-01","-0.4368474908"," -4.909808649"," 9.544380e-07"," 2.072144e-06"," 3.491384e+00","Mir1953"
"12896","Mir1957","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1957"
"12897","Mir1961","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1961"
"12898","Mir1962","-3.294921e-01","-0.4375302100"," -4.910975485"," 9.488150e-07"," 2.072144e-06"," 3.497072e+00","Mir1962"
"12899","Mir1963","-3.294921e-01","-0.4366661702"," -4.910832108"," 9.495043e-07"," 2.072144e-06"," 3.496373e+00","Mir1963"
"12900","Mir1964","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1964"
"12901","Mir1965","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1965"
"12902","Mir1966","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1966"
"12903","Mir196a-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir196a-1"
"12904","Mir196a-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir196a-2"
"12905","Mir196b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir196b"
"12906","Mir1971","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1971"
"12907","Mir1982","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1982"
"12908","Mir199a-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir199a-2"
"12909","Mir199b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir199b"
"12910","Mir19a","-3.294921e-01","-0.4354249847"," -4.886968393"," 1.071191e-06"," 2.146024e-06"," 3.380296e+00","Mir19a"
"12911","Mir19b-1","-3.294921e-01","-0.4367047601"," -4.900911703"," 9.983804e-07"," 2.085342e-06"," 3.448051e+00","Mir19b-1"
"12912","Mir19b-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir19b-2"
"12913","Mir1a-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1a-1"
"12914","Mir1a-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir1a-2"
"12915","Mir200a","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir200a"
"12916","Mir200b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir200b"
"12917","Mir200c","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir200c"
"12918","Mir201","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir201"
"12919","Mir202","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir202"
"12920","Mir203","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir203"
"12921","Mir205","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir205"
"12922","Mir208b","-3.294921e-01","-0.4329107986"," -4.881981528"," 1.098452e-06"," 2.177789e-06"," 3.356109e+00","Mir208b"
"12923","Mir20a","-3.294921e-01","-0.4359154340"," -4.898771617"," 1.009237e-06"," 2.090801e-06"," 3.437639e+00","Mir20a"
"12924","Mir20b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir20b"
"12925","Mir21","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir21"
"12926","Mir210","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir210"
"12927","Mir211","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir211"
"12928","Mir212","-3.294921e-01","-0.4346566025"," -4.901481702"," 9.955077e-07"," 2.085342e-06"," 3.450825e+00","Mir212"
"12929","Mir2137","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir2137"
"12930","Mir214","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir214"
"12931","Mir215","-3.294921e-01","-0.4366307999"," -4.899203133"," 1.007039e-06"," 2.089411e-06"," 3.439738e+00","Mir215"
"12932","Mir216a","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir216a"
"12933","Mir216b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir216b"
"12934","Mir217","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir217"
"12935","Mir218-2","-3.294921e-01","-0.4362963384"," -4.903155588"," 9.871175e-07"," 2.085012e-06"," 3.458973e+00","Mir218-2"
"12936","Mir22","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir22"
"12937","Mir222","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir222"
"12938","Mir223","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir223"
"12939","Mir23b","-3.294921e-01","-0.4367047601"," -4.909654488"," 9.551833e-07"," 2.072144e-06"," 3.490632e+00","Mir23b"
"12940","Mir24-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir24-1"
"12941","Mir26a-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir26a-2"
"12942","Mir28","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir28"
"12943","Mir28b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir28b"
"12944","Mir28c","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir28c"
"12945","Mir290","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir290"
"12946","Mir291a","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir291a"
"12947","Mir291b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir291b"
"12948","Mir292","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir292"
"12949","Mir293","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir293"
"12950","Mir294","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir294"
"12951","Mir295","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir295"
"12952","Mir297-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir297-1"
"12953","Mir297-2","-3.294921e-01","-0.4373135191"," -4.911497576"," 9.463094e-07"," 2.072144e-06"," 3.499618e+00","Mir297-2"
"12954","Mir297a-3","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir297a-3"
"12955","Mir297a-4","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir297a-4"
"12956","Mir297b","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir297b"
"12957","Mir298","-3.294921e-01","-0.4365981532"," -4.911117015"," 9.481352e-07"," 2.072144e-06"," 3.497763e+00","Mir298"
"12958","Mir299","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir299"
"12959","Mir29b-1","-3.294921e-01","-0.4368474908"," -4.903790067"," 9.839551e-07"," 2.081898e-06"," 3.462062e+00","Mir29b-1"
"12960","Mir29b-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir29b-2"
"12961","Mir29c","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir29c"
"12962","Mir300","-3.294921e-01","-0.4346239558"," -4.901657322"," 9.946242e-07"," 2.085342e-06"," 3.451680e+00","Mir300"
"12963","Mir301b","-3.294921e-01","-0.4363283685"," -4.911086138"," 9.482835e-07"," 2.072144e-06"," 3.497612e+00","Mir301b"
"12964","Mir302a","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir302a"
"12965","Mir302d","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir302d"
"12966","Mir3057","-3.294921e-01","-0.4368474908"," -4.911922624"," 9.442743e-07"," 2.072144e-06"," 3.501691e+00","Mir3057"
"12967","Mir3062","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3062"
"12968","Mir3063","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3063"
"12969","Mir3065","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3065"
"12970","Mir3069","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3069"
"12971","Mir3070a","-3.294921e-01","-0.4347912657"," -4.901519807"," 9.953159e-07"," 2.085342e-06"," 3.451010e+00","Mir3070a"
"12972","Mir3070b","-3.294921e-01","-0.4357219927"," -4.908458385"," 9.609850e-07"," 2.072144e-06"," 3.484802e+00","Mir3070b"
"12973","Mir3071","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3071"
"12974","Mir3072","-3.294921e-01","-0.4370641816"," -4.910392488"," 9.516205e-07"," 2.072144e-06"," 3.494230e+00","Mir3072"
"12975","Mir3073","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3073"
"12976","Mir3074-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3074-2"
"12977","Mir3075","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3075"
"12978","Mir3077","-3.294921e-01","-0.4375302100"," -4.910978421"," 9.488009e-07"," 2.072144e-06"," 3.497087e+00","Mir3077"
"12979","Mir3078","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3078"
"12980","Mir3083","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3083"
"12981","Mir3085","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3085"
"12982","Mir3087","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3087"
"12983","Mir3088","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3088"
"12984","Mir3092","-3.294921e-01","-0.4371707885"," -4.898014332"," 1.013106e-06"," 2.093794e-06"," 3.433956e+00","Mir3092"
"12985","Mir3095","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3095"
"12986","Mir3096","-3.294921e-01","-0.4356949892"," -4.908238548"," 9.620550e-07"," 2.072255e-06"," 3.483731e+00","Mir3096"
"12987","Mir3099","-3.294921e-01","-0.4230660201"," -4.868470641"," 1.175710e-06"," 2.261938e-06"," 3.290703e+00","Mir3099"
"12988","Mir31","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir31"
"12989","Mir3100","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3100"
"12990","Mir3102","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3102"
"12991","Mir3103","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3103"
"12992","Mir3106","-3.294921e-01","-0.4359549227"," -4.904655369"," 9.796579e-07"," 2.079565e-06"," 3.466275e+00","Mir3106"
"12993","Mir3107","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3107"
"12994","Mir3109","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3109"
"12995","Mir3110","-3.294921e-01","-0.4375302100"," -4.909561425"," 9.556335e-07"," 2.072144e-06"," 3.490178e+00","Mir3110"
"12996","Mir32","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir32"
"12997","Mir322","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir322"
"12998","Mir323","-3.294921e-01","-0.4364007474"," -4.910250501"," 9.523050e-07"," 2.072144e-06"," 3.493538e+00","Mir323"
"12999","Mir328","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir328"
"13000","Mir329","-3.294921e-01","-0.4315378147"," -4.865622063"," 1.192653e-06"," 2.284781e-06"," 3.276936e+00","Mir329"
"13001","Mir335","-3.294921e-01","-0.4356390469"," -4.887237796"," 1.069737e-06"," 2.144560e-06"," 3.381603e+00","Mir335"
"13002","Mir337","-3.294921e-01","-0.4370641816"," -4.904457536"," 9.806387e-07"," 2.080294e-06"," 3.465312e+00","Mir337"
"13003","Mir341","-3.294921e-01","-0.4314712955"," -4.878704127"," 1.116731e-06"," 2.189088e-06"," 3.340227e+00","Mir341"
"13004","Mir343","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir343"
"13005","Mir344d-1","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir344d-1"
"13006","Mir344d-2","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir344d-2"
"13007","Mir344d-3","-3.294921e-01","-0.4362001418"," -4.894895483"," 1.029192e-06"," 2.102987e-06"," 3.418793e+00","Mir344d-3"
"13008","Mir346","-3.294921e-01","-0.4369790576"," -4.909567378"," 9.556047e-07"," 2.072144e-06"," 3.490207e+00","Mir346"
"13009","Mir3475","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3475"
"13010","Mir34b","-3.294921e-01","-0.4333055215"," -4.882510709"," 1.095528e-06"," 2.175183e-06"," 3.358675e+00","Mir34b"
"13011","Mir34c","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir34c"
"13012","Mir351","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir351"
"13013","Mir3572","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir3572"
"13014","Mir362","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir362"
"13015","Mir363","-3.294921e-01","-0.4379962384"," -4.910394032"," 9.516131e-07"," 2.072144e-06"," 3.494237e+00","Mir363"
