"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","feature"
"4921","1700028P14Rik","-7.389938e-01","-0.4117654831","-6.189743e+00"," 6.742588e-10"," 6.545115e-09"," 11.053370486","1700028P14Rik"
"4922","Gipc1"," 7.387393e-01"," 2.1731849466"," 1.987838e+00"," 4.690948e-02"," 5.864749e-02"," -5.345046689","Gipc1"
"4923","Ssu72"," 7.385282e-01"," 3.4651484043"," 2.095563e+00"," 3.619449e-02"," 4.580856e-02"," -5.090835703","Ssu72"
"4924","9530026P05Rik"," 7.384853e-01","-0.1450499500"," 4.141061e+00"," 3.540803e-05"," 5.914294e-05","  0.829776875","9530026P05Rik"
"4925","Chpf"," 7.381485e-01"," 1.1153029706"," 2.237888e+00"," 2.529264e-02"," 3.252566e-02"," -4.852164862","Chpf"
"4926","Osbpl3"," 7.380280e-01","-0.2145891971"," 4.179773e+00"," 2.991276e-05"," 5.025634e-05","  0.994534032","Osbpl3"
"4927","Hoga1","-7.379942e-01","-0.3911979218","-5.928797e+00"," 3.355807e-09"," 2.988849e-08","  9.490703780","Hoga1"
"4928","Fam188a"," 7.379641e-01"," 1.3894300429"," 2.669631e+00"," 7.629453e-03"," 1.034074e-02"," -4.024552394","Fam188a"
"4929","5730455P16Rik","-7.379117e-01"," 1.3904466311","-2.920923e+00"," 3.512864e-03"," 4.909462e-03"," -3.402754081","5730455P16Rik"
"4930","Sirt5","-7.377568e-01"," 0.0160291580","-4.016003e+00"," 6.046880e-05"," 9.861953e-05","  0.174872246","Sirt5"
"4931","Nmt2","-7.374611e-01"," 0.4166531031","-4.081506e+00"," 4.577052e-05"," 7.553635e-05","  0.475790269","Nmt2"
"4932","1700024G13Rik","-7.374480e-01","-0.4138066526","-6.222065e+00"," 5.502411e-10"," 5.392639e-09"," 11.252631878","1700024G13Rik"
"4933","Pcsk4","-7.373958e-01","-0.3514936749","-5.747777e+00"," 9.837274e-09"," 8.226868e-08","  8.453361105","Pcsk4"
"4934","Carns1"," 7.373194e-01"," 0.4845593304"," 3.519505e+00"," 4.380056e-04"," 6.611986e-04"," -1.529286893","Carns1"
"4935","Greb1","-7.372852e-01","-0.4099784254","-6.191434e+00"," 6.671438e-10"," 6.478733e-09"," 11.064044670","Greb1"
"4936","Plin5","-7.372488e-01","-0.3994151976","-6.033174e+00"," 1.779771e-09"," 1.651044e-08"," 10.114700744","Plin5"
"4937","1700003F12Rik","-7.372347e-01","-0.4098808281","-6.231043e+00"," 5.199469e-10"," 5.108560e-09"," 11.306387379","1700003F12Rik"
"4938","Fbxl6","-7.368579e-01"," 0.5206788882","-3.351313e+00"," 8.130484e-04"," 1.199758e-03"," -2.234408693","Fbxl6"
"4939","C430048L16Rik","-7.366231e-01"," 0.1378150296","-4.213363e+00"," 2.581114e-05"," 4.370645e-05","  0.993355871","C430048L16Rik"
"4940","Crygn","-7.365778e-01","-0.3927975065","-6.081993e+00"," 1.318271e-09"," 1.241602e-08"," 10.412584773","Crygn"
"4941","B930041F14Rik","-7.363150e-01"," 0.2818987023","-3.977884e+00"," 7.097596e-05"," 1.149478e-04"," -0.008787755","B930041F14Rik"
"4942","Mapk15","-7.363038e-01","-0.4128593390","-6.229298e+00"," 5.257052e-10"," 5.160808e-09"," 11.296334506","Mapk15"
"4943","Trappc9","-7.362865e-01"," 1.2530112530","-3.036827e+00"," 2.408909e-03"," 3.413022e-03"," -3.088452263","Trappc9"
"4944","Gm13483","-7.359648e-01","-0.2730351557","-5.248065e+00"," 1.630908e-07"," 1.038225e-06","  5.750463190","Gm13483"
"4945","Stau1"," 7.359455e-01"," 2.1523144091"," 2.279698e+00"," 2.268711e-02"," 2.929398e-02"," -4.784958948","Stau1"
"4946","Abcb4","-7.358218e-01","-0.2469036787","-5.513355e+00"," 3.782292e-08"," 2.852605e-07","  7.144082651","Abcb4"
"4947","2010315B03Rik","-7.358024e-01"," 0.0683235952","-4.071799e+00"," 4.771100e-05"," 7.862803e-05","  0.405140678","2010315B03Rik"
"4948","Ttbk1","-7.356319e-01","-0.0066492607","-5.007064e+00"," 5.806849e-07"," 1.349063e-06","  4.498132260","Ttbk1"
"4949","Rnpepl1"," 7.354853e-01"," 2.7364053027"," 2.440316e+00"," 1.472500e-02"," 1.939469e-02"," -4.504496707","Rnpepl1"
"4950","Sec61a2","-7.353768e-01"," 0.9763158703","-3.300187e+00"," 9.761392e-04"," 1.431137e-03"," -2.350170863","Sec61a2"
"4951","Plekha7","-7.349600e-01","-0.3472947649","-5.726490e+00"," 1.114082e-08"," 9.218321e-08","  8.336301697","Plekha7"
"4952","Praf2","-7.349282e-01"," 2.6470784506","-2.573721e+00"," 1.010298e-02"," 1.353360e-02"," -4.242284585","Praf2"
"4953","Lect1","-7.348578e-01","-0.3267742182","-5.471154e+00"," 4.793474e-08"," 3.528919e-07","  6.908627951","Lect1"
"4954","Casc1","-7.347631e-01","-0.3938754492","-6.023413e+00"," 1.889350e-09"," 1.740980e-08"," 10.049062946","Casc1"
"4955","Arhgdig","-7.345926e-01","-0.1266796683","-4.895823e+00"," 1.024380e-06"," 2.154205e-06","  3.967378404","Arhgdig"
"4956","Pdss1","-7.345568e-01","-0.1109527135","-4.599998e+00"," 4.378619e-06"," 8.187375e-06","  2.612031974","Pdss1"
"4957","Gng13","-7.344358e-01","-0.1621838181","-4.878974e+00"," 1.115213e-06"," 2.321883e-06","  3.886376990","Gng13"
"4958","Hspd1"," 7.343755e-01"," 4.0250102397"," 2.082082e+00"," 3.740936e-02"," 4.726180e-02"," -5.077356924","Hspd1"
"4959","Thumpd3","-7.343337e-01"," 0.7581861773","-3.346795e+00"," 8.263720e-04"," 1.218728e-03"," -2.232222109","Thumpd3"
"4960","Ccdc17","-7.343325e-01","-0.2457124080","-4.986838e+00"," 6.443802e-07"," 1.454277e-06","  4.428802374","Ccdc17"
"4961","4930471M23Rik","-7.342845e-01"," 1.4691478269","-2.528960e+00"," 1.148484e-02"," 1.530332e-02"," -4.357171056","4930471M23Rik"
"4962","Engase","-7.342096e-01","-0.2380945212","-4.982235e+00"," 6.597892e-07"," 1.482343e-06","  4.381391799","Engase"
"4963","Ing5"," 7.341206e-01"," 0.2677774501"," 3.260002e+00"," 1.125061e-03"," 1.640681e-03"," -2.418594469","Ing5"
"4964","Spr"," 7.340843e-01"," 2.3635692995"," 2.118798e+00"," 3.417962e-02"," 4.336624e-02"," -5.090464568","Spr"
"4965","4932441J04Rik","-7.339592e-01","-0.3683000091","-6.154843e+00"," 8.388052e-10"," 8.055624e-09"," 10.840076050","4932441J04Rik"
"4966","Dem1","-7.338712e-01","-0.1173230532","-4.809431e+00"," 1.579112e-06"," 3.169993e-06","  3.561095557","Dem1"
"4967","Scoc","-7.338323e-01"," 3.4429270701","-2.580047e+00"," 9.920136e-03"," 1.330461e-02"," -4.123114742","Scoc"
"4968","Lpar6","-7.337442e-01"," 0.5200536488","-3.900839e+00"," 9.770836e-05"," 1.563080e-04"," -0.322556947","Lpar6"
"4969","Fam40a","-7.335653e-01"," 1.3793881734","-2.598736e+00"," 9.397058e-03"," 1.263201e-02"," -4.207387360","Fam40a"
"4970","Slc38a6","-7.335502e-01","-0.0603336765","-4.603407e+00"," 4.307957e-06"," 8.061680e-06","  2.625092918","Slc38a6"
"4971","Pcdhgb2","-7.335424e-01","-0.2745999877","-5.181617e+00"," 2.327407e-07"," 1.264891e-06","  5.389552667","Pcdhgb2"
"4972","Klf12","-7.335107e-01"," 0.1624624191","-4.100254e+00"," 4.223247e-05"," 7.000307e-05","  0.539988729","Klf12"
"4973","Rnf157","-7.333628e-01"," 0.3548584274","-4.102097e+00"," 4.189897e-05"," 6.948469e-05","  0.484650234","Rnf157"
"4974","Kdm3a","-7.332597e-01"," 0.6611092774","-3.378880e+00"," 7.359859e-04"," 1.089817e-03"," -2.122263918","Kdm3a"
"4975","1300017J02Rik","-7.332221e-01","-0.4047225333","-6.094782e+00"," 1.218134e-09"," 1.150990e-08"," 10.477713141","1300017J02Rik"
"4976","Edem2","-7.332054e-01"," 2.2526692682","-2.689765e+00"," 7.185062e-03"," 9.763834e-03"," -4.032943199","Edem2"
"4977","Msl2","-7.330922e-01"," 0.5565396286","-3.648711e+00"," 2.675059e-04"," 4.116949e-04"," -1.169086110","Msl2"
"4978","Apoc3","-7.329744e-01","-0.3872431433","-6.042219e+00"," 1.683779e-09"," 1.567580e-08"," 10.163542720","Apoc3"
"4979","Slc7a5","-7.327882e-01"," 1.1930508984","-4.561642e+00"," 5.254208e-06"," 9.698453e-06","  2.483073912","Slc7a5"
"4980","Mapk8ip3","-7.325803e-01"," 2.3385741614","-2.900183e+00"," 3.753293e-03"," 5.234550e-03"," -3.404548823","Mapk8ip3"
"4981","Fnip1","-7.325760e-01"," 0.9961695147","-3.585759e+00"," 3.408117e-04"," 5.196330e-04"," -1.356401474","Fnip1"
"4982","Nrg2","-7.324936e-01","-0.2153261617","-5.350856e+00"," 9.331332e-08"," 6.416112e-07","  6.270273056","Nrg2"
"4983","Mad2l2","-7.323318e-01"," 1.7064299614","-3.193439e+00"," 1.418686e-03"," 2.048941e-03"," -2.667645172","Mad2l2"
"4984","Glis2","-7.322319e-01","-0.0228873328","-4.461639e+00"," 8.396265e-06"," 1.506737e-05","  2.027881032","Glis2"
"4985","Eno4","-7.322100e-01","-0.2801211797","-5.495795e+00"," 4.175020e-08"," 3.119683e-07","  7.043604725","Eno4"
"4986","Foxk1"," 7.321597e-01"," 0.3007132080"," 3.418792e+00"," 6.363737e-04"," 9.477656e-04"," -1.849652511","Foxk1"
"4987","Zmat1","-7.320073e-01"," 0.5104359709","-3.408121e+00"," 6.617000e-04"," 9.842335e-04"," -2.033942869","Zmat1"
"4988","Zfpm2","-7.319393e-01","-0.2573801369","-5.318467e+00"," 1.113829e-07"," 7.457848e-07","  6.141352809","Zfpm2"
"4989","Kctd21","-7.319215e-01","-0.0161798602","-4.250655e+00"," 2.188559e-05"," 3.733039e-05","  1.056910657","Kctd21"
"4990","1110006O24Rik","-7.319011e-01","-0.2818879522","-5.479669e+00"," 4.570314e-08"," 3.384835e-07","  6.969562073","1110006O24Rik"
"4991","Ppm1e"," 7.318319e-01","-0.0352172380"," 3.756759e+00"," 1.750054e-04"," 2.735941e-04"," -0.618303439","Ppm1e"
"4992","Clic6","-7.316953e-01","-0.3687116066","-5.580904e+00"," 2.579500e-08"," 2.020235e-07","  7.512677202","Clic6"
"4993","Slc9a7","-7.315355e-01","-0.2609338251","-5.509676e+00"," 3.861481e-08"," 2.905783e-07","  7.117283396","Slc9a7"
"4994","Hist1h2ad","-7.314853e-01","-0.3704168185","-6.002252e+00"," 2.149949e-09"," 1.965655e-08","  9.921966290","Hist1h2ad"
"4995","Ak8","-7.313959e-01","-0.3936183466","-5.999790e+00"," 2.182448e-09"," 1.993036e-08","  9.910215850","Ak8"
"4996","Cdkl4","-7.312182e-01","-0.3765076335","-5.883424e+00"," 4.406904e-09"," 3.872028e-08","  9.230503073","Cdkl4"
"4997","Ccdc39","-7.311184e-01","-0.2033637297","-5.013178e+00"," 5.626572e-07"," 1.322177e-06","  4.571847975","Ccdc39"
"4998","Pcdhb5","-7.310255e-01","-0.3423392019","-5.498456e+00"," 4.113058e-08"," 3.077308e-07","  7.055087926","Pcdhb5"
"4999","Alg6","-7.309310e-01"," 0.1825828866","-3.841840e+00"," 1.243378e-04"," 1.971318e-04"," -0.516607464","Alg6"
"5000","F730043M19Rik","-7.309048e-01","-0.3176152753","-5.238869e+00"," 1.713609e-07"," 1.080306e-06","  5.733534158","F730043M19Rik"
"5001","1700009P17Rik","-7.307798e-01","-0.3365463749","-5.554396e+00"," 2.999080e-08"," 2.310238e-07","  7.388303892","1700009P17Rik"
"5002","Pcdhgb7","-7.307583e-01","-0.1820573243","-4.742723e+00"," 2.195048e-06"," 4.305395e-06","  3.254885367","Pcdhgb7"
"5003","Pla2r1"," 7.305611e-01","-0.3478326865"," 4.553160e+00"," 5.469303e-06"," 1.006931e-05","  2.607608645","Pla2r1"
"5004","BC057079","-7.303623e-01"," 0.0120267341","-4.283900e+00"," 1.887151e-05"," 3.239679e-05","  1.238391894","BC057079"
"5005","Enkur","-7.303136e-01","-0.3678658813","-5.743215e+00"," 1.010352e-08"," 8.437482e-08","  8.427629607","Enkur"
"5006","Pnpla3","-7.302462e-01","-0.2420671108","-5.098752e+00"," 3.605217e-07"," 1.264891e-06","  4.972205486","Pnpla3"
"5007","Prkcq","-7.302046e-01"," 1.7350614772","-4.738033e+00"," 2.246108e-06"," 4.398183e-06","  3.201772799","Prkcq"
"5008","Ikbke","-7.301879e-01","-0.3875819843","-5.691772e+00"," 1.363513e-08"," 1.112895e-07","  8.155111828","Ikbke"
"5009","Ttc16","-7.301598e-01","-0.4061606729","-6.098140e+00"," 1.193095e-09"," 1.128696e-08"," 10.497337509","Ttc16"
"5010","Fam174b","-7.297298e-01","-0.0659798314","-5.231505e+00"," 1.782747e-07"," 1.116384e-06","  5.647104503","Fam174b"
"5011","Slc15a4","-7.297268e-01"," 1.8485895051","-3.579141e+00"," 3.495255e-04"," 5.325032e-04"," -1.481779614","Slc15a4"
"5012","Gpr155","-7.296902e-01"," 1.3692209719","-3.677149e+00"," 2.394912e-04"," 3.702577e-04"," -1.106364494","Gpr155"
"5013","Tle1","-7.292552e-01"," 2.0560042962","-2.582530e+00"," 9.849190e-03"," 1.321251e-02"," -4.232081018","Tle1"
"5014","Mcee","-7.287623e-01"," 2.4634031566","-2.510399e+00"," 1.210541e-02"," 1.609818e-02"," -4.298247594","Mcee"
"5015","Prrx2","-7.287073e-01","-0.4148057530","-6.072346e+00"," 1.399080e-09"," 1.315068e-08"," 10.339687703","Prrx2"
"5016","Dnahc9","-7.286493e-01","-0.3907946225","-5.980619e+00"," 2.452483e-09"," 2.224034e-08","  9.803053560","Dnahc9"
"5017","5430405G05Rik","-7.284991e-01","-0.3696167570","-5.900274e+00"," 3.983690e-09"," 3.517325e-08","  9.325415069","5430405G05Rik"
"5018","D630039A03Rik","-7.284866e-01","-0.4022344825","-6.032117e+00"," 1.791333e-09"," 1.661112e-08"," 10.103892805","D630039A03Rik"
"5019","Fastkd3","-7.284466e-01","-0.1083742672","-4.390947e+00"," 1.162849e-05"," 2.049262e-05","  1.648542749","Fastkd3"
"5020","Gm684","-7.283761e-01","-0.2429994800","-5.319844e+00"," 1.105502e-07"," 7.412083e-07","  6.111368158","Gm684"
"5021","Pde12"," 7.281572e-01"," 0.3439632803"," 2.897824e+00"," 3.781568e-03"," 5.272416e-03"," -3.452285897","Pde12"
"5022","Wdr63","-7.281266e-01","-0.4160551862","-6.173911e+00"," 7.445757e-10"," 7.188975e-09"," 10.957086970","Wdr63"
"5023","Ccdc56"," 7.280437e-01"," 3.6065503516"," 2.241960e+00"," 2.502800e-02"," 3.219947e-02"," -4.787927987","Ccdc56"
"5024","Rnf170","-7.279879e-01"," 0.3786260548","-3.825825e+00"," 1.326695e-04"," 2.097593e-04"," -0.560771134","Rnf170"
"5025","Trappc10","-7.278875e-01"," 1.4991753650","-3.413548e+00"," 6.487058e-04"," 9.654572e-04"," -1.906972092","Trappc10"
"5026","Hivep1","-7.278195e-01"," 0.5260514696","-3.274109e+00"," 1.070539e-03"," 1.564157e-03"," -2.351078507","Hivep1"
"5027","6330503K22Rik","-7.277590e-01"," 2.9234854633","-4.443741e+00"," 9.121978e-06"," 1.629233e-05","  1.932307901","6330503K22Rik"
"5028","Nek11","-7.276603e-01","-0.3677134395","-5.839951e+00"," 5.711157e-09"," 4.945660e-08","  8.972839005","Nek11"
"5029","Aqp9","-7.274011e-01","-0.4112958526","-6.165264e+00"," 7.859503e-10"," 7.579084e-09"," 10.904617171","Aqp9"
"5030","Katna1"," 7.271436e-01"," 0.4864314998"," 2.881134e+00"," 3.987211e-03"," 5.547578e-03"," -3.533278510","Katna1"
"5031","Nin","-7.270634e-01"," 0.2385748179","-3.980323e+00"," 7.025475e-05"," 1.138742e-04","  0.010493860","Nin"
"5032","Pgap2","-7.270438e-01"," 1.0051110981","-3.442400e+00"," 5.835158e-04"," 8.718693e-04"," -1.942845446","Pgap2"
"5033","Tmem119","-7.269676e-01","-0.1500341111","-5.036085e+00"," 4.997939e-07"," 1.264891e-06","  4.675806669","Tmem119"
"5034","Pdk4","-7.267621e-01"," 0.0850090814","-3.623858e+00"," 2.944759e-04"," 4.514527e-04"," -1.213476590","Pdk4"
"5035","Hist1h2ac","-7.267031e-01","-0.2559623533","-4.953669e+00"," 7.636663e-07"," 1.666045e-06","  4.267333699","Hist1h2ac"
"5036","Lrrc6","-7.266328e-01","-0.3622346881","-5.778805e+00"," 8.199192e-09"," 6.933658e-08","  8.622326347","Lrrc6"
"5037","Arhgef37","-7.265251e-01","-0.3335454364","-5.734354e+00"," 1.064079e-08"," 8.842047e-08","  8.366860345","Arhgef37"
"5038","Cdk6"," 7.264230e-01","-0.2756930444"," 4.385519e+00"," 1.192062e-05"," 2.097904e-05","  1.820710079","Cdk6"
"5039","Ptar1","-7.263541e-01"," 0.4200978927","-2.975133e+00"," 2.949169e-03"," 4.144648e-03"," -3.260645884","Ptar1"
"5040","Tmem18","-7.263003e-01"," 0.8212386421","-2.919570e+00"," 3.528103e-03"," 4.930465e-03"," -3.438577487","Tmem18"
"5041","A330093E20Rik","-7.262920e-01","-0.3984734618","-6.088714e+00"," 1.264686e-09"," 1.192091e-08"," 10.440949623","A330093E20Rik"
"5042","Glo1","-7.262897e-01"," 4.5660841604","-2.170889e+00"," 3.000829e-02"," 3.831024e-02"," -4.889600805","Glo1"
"5043","Hiatl1","-7.261247e-01"," 2.4105752367","-2.999616e+00"," 2.722749e-03"," 3.840266e-03"," -3.147102477","Hiatl1"
"5044","2410002I01Rik","-7.259968e-01"," 0.0063718002","-4.308235e+00"," 1.692057e-05"," 2.920809e-05","  1.325219049","2410002I01Rik"
"5045","Scnn1a","-7.259918e-01","-0.4063859144","-6.118407e+00"," 1.052286e-09"," 1.000740e-08"," 10.619138176","Scnn1a"
"5046","Glb1l","-7.259049e-01","-0.2676161497","-5.022896e+00"," 5.351077e-07"," 1.288691e-06","  4.637084236","Glb1l"
"5047","Styxl1","-7.258455e-01","-0.3780274991","-6.000639e+00"," 2.171193e-09"," 1.983531e-08","  9.914221361","Styxl1"
"5048","Vps8","-7.254911e-01"," 0.5738365448","-4.051838e+00"," 5.194967e-05"," 8.528093e-05","  0.284071081","Vps8"
"5049","Pigb","-7.253868e-01"," 0.1242927098","-4.115210e+00"," 3.959776e-05"," 6.587819e-05","  0.592728099","Pigb"
"5050","Iqub","-7.253480e-01","-0.4003750780","-6.047172e+00"," 1.633379e-09"," 1.523079e-08"," 10.191619059","Iqub"
"5051","Zfyve26","-7.252088e-01"," 0.3061100080","-3.877197e+00"," 1.076577e-04"," 1.714986e-04"," -0.374699647","Zfyve26"
"5052","Scaf1"," 7.251730e-01"," 1.4918161173"," 3.242096e+00"," 1.197965e-03"," 1.742406e-03"," -2.246939782","Scaf1"
"5053","A930017M01Rik","-7.251483e-01","-0.3152169431","-5.355139e+00"," 9.114784e-08"," 6.293068e-07","  6.297593530","A930017M01Rik"
"5054","Dach1","-7.249938e-01","-0.0373357106","-4.978010e+00"," 6.742459e-07"," 1.505584e-06","  4.375504308","Dach1"
"5055","Kif5c","-7.248821e-01"," 0.8316008321","-3.442799e+00"," 5.826567e-04"," 8.706967e-04"," -1.967316485","Kif5c"
"5056","Whrn","-7.246880e-01","-0.2796997262","-5.620240e+00"," 2.060048e-08"," 1.639325e-07","  7.737446798","Whrn"
"5057","D17Wsu92e"," 7.245665e-01"," 1.6212562007"," 2.736406e+00"," 6.243613e-03"," 8.543450e-03"," -3.838536062","D17Wsu92e"
"5058","C2","-7.245194e-01","-0.4044181918","-5.875751e+00"," 4.613829e-09"," 4.043226e-08","  9.192570430","C2"
"5059","Morn3","-7.242743e-01","-0.3814264530","-5.862578e+00"," 4.991348e-09"," 4.357759e-08","  9.114400314","Morn3"
"5060","Erlin1","-7.240399e-01"," 0.0231436814","-4.417545e+00"," 1.029311e-05"," 1.826431e-05","  1.794474502","Erlin1"
"5061","Ccdc11","-7.240246e-01","-0.4108293647","-6.031885e+00"," 1.793880e-09"," 1.662816e-08"," 10.099797576","Ccdc11"
"5062","Syce2","-7.238819e-01","-0.2367423310","-5.252040e+00"," 1.596368e-07"," 1.019283e-06","  5.753738805","Syce2"
"5063","Iapp","-7.238227e-01","-0.1873838062","-5.227494e+00"," 1.821528e-07"," 1.135813e-06","  5.648242526","Iapp"
"5064","2010015L04Rik","-7.236711e-01","-0.2509748223","-5.019934e+00"," 5.433653e-07"," 1.296390e-06","  4.601383392","2010015L04Rik"
"5065","Mettl1","-7.236283e-01"," 0.1316184202","-4.348266e+00"," 1.412305e-05"," 2.460562e-05","  1.521092192","Mettl1"
"5066","Fam47e","-7.235277e-01","-0.4141426374","-6.115689e+00"," 1.070188e-09"," 1.016527e-08"," 10.603177150","Fam47e"
"5067","Izumo4","-7.234555e-01"," 0.2242869078","-3.450004e+00"," 5.673789e-04"," 8.488406e-04"," -1.851872061","Izumo4"
"5068","Sf3b4"," 7.234352e-01"," 2.2469229388"," 2.661999e+00"," 7.804258e-03"," 1.056605e-02"," -3.861741975","Sf3b4"
"5069","Tor2a","-7.233216e-01"," 0.9967005400","-2.671086e+00"," 7.596540e-03"," 1.029910e-02"," -4.081116279","Tor2a"
"5070","Hp","-7.231741e-01","-0.3468336070","-5.767090e+00"," 8.783843e-09"," 7.396040e-08","  8.558194332","Hp"
"5071","Pvalb","-7.230785e-01","-0.3381798559","-5.289491e+00"," 1.303847e-07"," 8.555877e-07","  5.938711362","Pvalb"
"5072","Wwox","-7.228913e-01"," 0.3287635449","-3.667038e+00"," 2.491205e-04"," 3.846627e-04"," -1.174455134","Wwox"
"5073","Xpot","-7.228385e-01"," 0.3134163535","-3.654956e+00"," 2.611022e-04"," 4.022621e-04"," -1.167811495","Xpot"
"5074","Ovol1","-7.225502e-01","-0.3598911860","-5.638876e+00"," 1.850919e-08"," 1.480293e-07","  7.831158784","Ovol1"
"5075","Abcb1b","-7.225191e-01","-0.3272534449","-5.554720e+00"," 2.993571e-08"," 2.306753e-07","  7.381462967","Abcb1b"
"5076","Stx5a"," 7.225036e-01"," 1.9496061422"," 2.260398e+00"," 2.385935e-02"," 3.075216e-02"," -4.889219586","Stx5a"
"5077","Adc","-7.224546e-01","-0.1595959391","-4.981024e+00"," 6.639016e-07"," 1.489263e-06","  4.392486892","Adc"
"5078","Spred3","-7.224101e-01","-0.1339699649","-4.987412e+00"," 6.424828e-07"," 1.451113e-06","  4.476480831","Spred3"
"5079","Ccz1","-7.221208e-01"," 1.0972564907","-3.387043e+00"," 7.145044e-04"," 1.059481e-03"," -2.083170796","Ccz1"
"5080","Acad10","-7.221160e-01","-0.2435097987","-5.055583e+00"," 4.516761e-07"," 1.264891e-06","  4.766645958","Acad10"
"5081","5430402O13Rik","-7.220862e-01","-0.3354927184","-5.527731e+00"," 3.487674e-08"," 2.652602e-07","  7.225605668","5430402O13Rik"
"5082","Pfkfb2","-7.216701e-01"," 0.1645068859","-3.792471e+00"," 1.517398e-04"," 2.386549e-04"," -0.703328099","Pfkfb2"
"5083","Lrp11","-7.216653e-01"," 0.3162304531","-4.423030e+00"," 1.003658e-05"," 1.783342e-05","  1.836067614","Lrp11"
"5084","Gale","-7.213304e-01","-0.0977490631","-4.500577e+00"," 7.003326e-06"," 1.270390e-05","  2.148702962","Gale"
"5085","Nkx2-2as","-7.212802e-01","-0.2585020712","-5.315283e+00"," 1.133320e-07"," 7.574756e-07","  6.073262206","Nkx2-2as"
"5086","E230008N13Rik","-7.211084e-01","-0.4133944659","-6.082658e+00"," 1.312874e-09"," 1.237015e-08"," 10.404061086","E230008N13Rik"
"5087","Slc35c1","-7.210716e-01","-0.0490590703","-4.587344e+00"," 4.650742e-06"," 8.660958e-06","  2.527101200","Slc35c1"
"5088","Sgk1"," 7.210175e-01"," 6.2052780707"," 2.945104e+00"," 3.250287e-03"," 4.554172e-03"," -3.257877699","Sgk1"
"5089","Prr7","-7.210154e-01"," 0.1948976074","-4.193298e+00"," 2.819187e-05"," 4.751636e-05","  0.885064928","Prr7"
"5090","Mapk1ip1","-7.208924e-01"," 0.9209497969","-2.939719e+00"," 3.307162e-03"," 4.631648e-03"," -3.415763180","Mapk1ip1"
"5091","Stx1b","-7.206633e-01"," 0.0707770904","-4.829413e+00"," 1.429593e-06"," 2.894639e-06","  3.659135203","Stx1b"
"5092","Rabggta","-7.206093e-01"," 0.8793048626","-3.117739e+00"," 1.837623e-03"," 2.630483e-03"," -2.943839646","Rabggta"
"5093","Slc24a3","-7.205095e-01"," 0.1513804301","-4.302677e+00"," 1.734844e-05"," 2.991362e-05","  1.286216726","Slc24a3"
"5094","Tcerg1"," 7.204727e-01"," 1.2610169358"," 2.539521e+00"," 1.114447e-02"," 1.486839e-02"," -4.362324279","Tcerg1"
"5095","L2hgdh","-7.203892e-01","-0.1842954555","-4.622338e+00"," 3.935026e-06"," 7.403409e-06","  2.759370210","L2hgdh"
"5096","Cyr61"," 7.201390e-01"," 2.0634884162"," 1.863675e+00"," 6.245325e-02"," 7.693145e-02"," -5.489467941","Cyr61"
"5097","Fam84a","-7.200895e-01","-0.1909551284","-5.112729e+00"," 3.350195e-07"," 1.264891e-06","  5.063771484","Fam84a"
"5098","Ccdc164","-7.199956e-01","-0.3470126617","-5.628812e+00"," 1.961150e-08"," 1.563116e-07","  7.782599638","Ccdc164"
"5099","Hnrnpl"," 7.199938e-01"," 2.6284653577"," 3.100765e+00"," 1.945974e-03"," 2.779471e-03"," -2.534866583","Hnrnpl"
"5100","Ccdc90a"," 7.199794e-01"," 1.0634793998"," 1.985837e+00"," 4.713137e-02"," 5.890919e-02"," -5.308902730","Ccdc90a"
"5101","Hydin","-7.199018e-01","-0.4028333338","-5.996474e+00"," 2.226997e-09"," 2.032135e-08","  9.891408200","Hydin"
"5102","Rap2c","-7.199012e-01"," 0.0746446078","-4.346447e+00"," 1.423994e-05"," 2.480188e-05","  1.499299261","Rap2c"
"5103","Nkiras1","-7.198067e-01"," 1.6633246964","-3.050665e+00"," 2.300911e-03"," 3.266921e-03"," -3.030388088","Nkiras1"
"5104","Nde1","-7.197650e-01"," 2.5012507999","-2.446866e+00"," 1.446057e-02"," 1.905819e-02"," -4.579778511","Nde1"
"5105","Irak2","-7.196766e-01"," 0.7509627157","-2.505358e+00"," 1.227902e-02"," 1.631517e-02"," -4.388195854","Irak2"
"5106","Tsfm","-7.196030e-01"," 0.5532722743","-3.092562e+00"," 2.000413e-03"," 2.853575e-03"," -2.981637676","Tsfm"
"5107","Mns1","-7.194244e-01","-0.2954788780","-5.465701e+00"," 4.941875e-08"," 3.629049e-07","  6.899696393","Mns1"
"5108","Rorc","-7.194224e-01","-0.3443178163","-5.279268e+00"," 1.378097e-07"," 8.972759e-07","  5.958867029","Rorc"
"5109","Cnn3"," 7.191437e-01"," 5.8936452920"," 1.788405e+00"," 7.379950e-02"," 9.018271e-02"," -5.514112542","Cnn3"
"5110","Apod","-7.189431e-01"," 5.2869177774","-3.989532e+00"," 6.759464e-05"," 1.097599e-04","  0.065900586","Apod"
"5111","Gm10714","-7.185926e-01","-0.4146371232","-6.043142e+00"," 1.674276e-09"," 1.559353e-08"," 10.166638766","Gm10714"
"5112","Gpr171","-7.184419e-01","-0.2801275279","-5.430969e+00"," 5.997187e-08"," 4.332062e-07","  6.700919136","Gpr171"
"5113","Cep97","-7.184186e-01"," 1.4071167433","-3.755318e+00"," 1.760113e-04"," 2.750566e-04"," -0.819762069","Cep97"
